Counts,GestreIdentifier,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
7530,0,724.0,644.0,0.0,3624.0,3212.0,13520.0,13508.0,2240.0
7531,0,728.0,616.0,0.0,3632.0,3212.0,13504.0,13468.0,2204.0
7532,0,732.0,616.0,0.0,3620.0,3204.0,13548.0,13500.0,2216.0
7533,0,720.0,580.0,0.0,3580.0,3196.0,13484.0,13568.0,2240.0
7534,0,728.0,604.0,0.0,3620.0,3192.0,13496.0,13528.0,2208.0
7535,0,736.0,624.0,0.0,3620.0,3200.0,13540.0,13552.0,2228.0
7536,0,728.0,624.0,0.0,3608.0,3188.0,13496.0,13516.0,2204.0
7537,0,708.0,624.0,0.0,3604.0,3200.0,13528.0,13536.0,2204.0
7538,0,716.0,600.0,0.0,3612.0,3180.0,13516.0,13512.0,2224.0
7539,0,728.0,612.0,0.0,3592.0,3176.0,13520.0,13504.0,2224.0
7540,0,740.0,612.0,0.0,3612.0,3180.0,13520.0,13500.0,2192.0
7541,0,724.0,628.0,0.0,3612.0,3200.0,13532.0,13516.0,2224.0
7542,0,732.0,616.0,0.0,3608.0,3232.0,13536.0,13500.0,2208.0
7543,0,724.0,624.0,0.0,3616.0,3192.0,13524.0,13524.0,2204.0
7544,0,716.0,620.0,0.0,3580.0,3180.0,13516.0,13544.0,2204.0
7545,0,724.0,624.0,0.0,3632.0,3200.0,13528.0,13516.0,2232.0
7546,0,716.0,624.0,0.0,3616.0,3200.0,13520.0,13500.0,2216.0
7547,0,720.0,616.0,0.0,3604.0,3188.0,13516.0,13544.0,2224.0
7548,0,704.0,612.0,0.0,3612.0,3164.0,13500.0,13500.0,2220.0
7549,0,736.0,612.0,0.0,3592.0,3188.0,13512.0,13496.0,2196.0
7550,0,724.0,632.0,0.0,3600.0,3176.0,13520.0,13536.0,2236.0
7551,0,736.0,640.0,0.0,3588.0,3184.0,13508.0,13524.0,2204.0
7552,0,716.0,612.0,0.0,3628.0,3208.0,13512.0,13528.0,2216.0
7553,0,732.0,616.0,0.0,3616.0,3172.0,13508.0,13524.0,2232.0
7554,0,736.0,624.0,0.0,3608.0,3180.0,13520.0,13520.0,2204.0
7555,0,732.0,612.0,0.0,3596.0,3200.0,13512.0,13500.0,2220.0
7556,0,760.0,624.0,0.0,3612.0,3204.0,13512.0,13512.0,2224.0
7557,0,744.0,628.0,0.0,3616.0,3180.0,13492.0,13528.0,2240.0
7558,0,728.0,612.0,0.0,3616.0,3196.0,13520.0,13528.0,2204.0
7559,0,708.0,640.0,0.0,3580.0,3180.0,13516.0,13500.0,2240.0
7560,0,708.0,624.0,0.0,3624.0,3192.0,13516.0,13532.0,2224.0
7561,0,732.0,616.0,0.0,3628.0,3172.0,13508.0,13520.0,2224.0
7562,0,716.0,620.0,0.0,3604.0,3172.0,13532.0,13536.0,2224.0
7563,0,752.0,632.0,0.0,3612.0,3164.0,13520.0,13524.0,2232.0
7564,0,716.0,624.0,0.0,3580.0,3184.0,13560.0,13520.0,2212.0
7565,0,720.0,604.0,0.0,3604.0,3184.0,13536.0,13512.0,2212.0
7566,0,732.0,640.0,0.0,3620.0,3192.0,13544.0,13536.0,2228.0
7567,0,712.0,640.0,0.0,3612.0,3164.0,13520.0,13500.0,2248.0
7568,0,732.0,608.0,0.0,3604.0,3164.0,13528.0,13520.0,2204.0
7569,0,700.0,632.0,0.0,3620.0,3200.0,13544.0,13520.0,2204.0
7570,0,768.0,624.0,0.0,3624.0,3200.0,13556.0,13536.0,2228.0
7571,0,732.0,628.0,0.0,3632.0,3180.0,13512.0,13540.0,2240.0
7572,0,724.0,612.0,0.0,3624.0,3180.0,13544.0,13516.0,2240.0
7573,0,720.0,616.0,0.0,3604.0,3172.0,13484.0,13512.0,2220.0
7574,0,724.0,596.0,0.0,3600.0,3196.0,13512.0,13520.0,2232.0
7575,0,724.0,604.0,0.0,3624.0,3204.0,13528.0,13512.0,2240.0
7576,0,708.0,604.0,0.0,3600.0,3200.0,13512.0,13528.0,2208.0
7577,0,732.0,624.0,0.0,3612.0,3196.0,13528.0,13508.0,2240.0
7578,0,700.0,632.0,0.0,3612.0,3188.0,13504.0,13524.0,2220.0
