Counts,GestreIdentifier,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
9550,0,784.0,632.0,0.0,3720.0,3320.0,13536.0,13500.0,2308.0
9551,0,780.0,604.0,0.0,3708.0,3328.0,13536.0,13504.0,2316.0
9552,0,760.0,624.0,0.0,3724.0,3324.0,13524.0,13536.0,2320.0
9553,0,768.0,640.0,0.0,3720.0,3320.0,13544.0,13544.0,2324.0
9554,0,756.0,620.0,0.0,3708.0,3324.0,13512.0,13516.0,2336.0
9555,0,776.0,620.0,0.0,3708.0,3304.0,13512.0,13516.0,2348.0
9556,0,756.0,620.0,0.0,3708.0,3328.0,13484.0,13508.0,2320.0
9557,0,748.0,652.0,0.0,3712.0,3332.0,13496.0,13492.0,2336.0
9558,0,760.0,632.0,0.0,3708.0,3312.0,13536.0,13516.0,2324.0
9559,0,768.0,640.0,0.0,3724.0,3324.0,13520.0,13520.0,2336.0
9560,0,768.0,624.0,0.0,3740.0,3320.0,13520.0,13516.0,2312.0
9561,0,768.0,628.0,0.0,3736.0,3328.0,13516.0,13512.0,2344.0
9562,0,768.0,632.0,0.0,3724.0,3320.0,13520.0,13476.0,2328.0
9563,0,776.0,620.0,0.0,3728.0,3292.0,13508.0,13532.0,2324.0
9564,0,772.0,620.0,0.0,3708.0,3316.0,13524.0,13496.0,2308.0
9565,0,764.0,620.0,0.0,3708.0,3324.0,13524.0,13536.0,2320.0
9566,0,768.0,640.0,0.0,3708.0,3312.0,13520.0,13508.0,2352.0
9567,0,732.0,604.0,0.0,3720.0,3308.0,13512.0,13508.0,2332.0
9568,0,760.0,612.0,0.0,3744.0,3292.0,13508.0,13504.0,2368.0
9569,0,772.0,640.0,0.0,3716.0,3316.0,13532.0,13540.0,2316.0
9570,0,768.0,640.0,0.0,3708.0,3296.0,13524.0,13528.0,2336.0
9571,0,768.0,636.0,0.0,3708.0,3296.0,13500.0,13536.0,2328.0
9572,0,760.0,588.0,0.0,3732.0,3312.0,13496.0,13512.0,2328.0
9573,0,780.0,640.0,0.0,3736.0,3312.0,13536.0,13500.0,2340.0
9574,0,760.0,616.0,0.0,3692.0,3328.0,13512.0,13504.0,2316.0
9575,0,772.0,644.0,0.0,3740.0,3296.0,13516.0,13520.0,2328.0
9576,0,784.0,628.0,0.0,3712.0,3336.0,13516.0,13504.0,2336.0
9577,0,764.0,624.0,0.0,3716.0,3300.0,13516.0,13500.0,2316.0
9578,0,784.0,636.0,0.0,3708.0,3312.0,13508.0,13516.0,2320.0
9579,0,748.0,632.0,0.0,3716.0,3300.0,13508.0,13532.0,2352.0
9580,0,780.0,624.0,0.0,3724.0,3304.0,13484.0,13500.0,2324.0
9581,0,776.0,612.0,0.0,3728.0,3320.0,13500.0,13500.0,2336.0
9582,0,784.0,604.0,0.0,3692.0,3292.0,13516.0,13496.0,2300.0
9583,0,784.0,632.0,0.0,3716.0,3324.0,13520.0,13536.0,2324.0
9584,0,752.0,632.0,0.0,3728.0,3316.0,13516.0,13484.0,2312.0
9585,0,768.0,652.0,0.0,3712.0,3328.0,13528.0,13504.0,2324.0
9586,0,752.0,624.0,0.0,3728.0,3316.0,13536.0,13540.0,2328.0
9587,0,756.0,604.0,0.0,3728.0,3300.0,13484.0,13524.0,2304.0
9588,0,752.0,620.0,16.0,3732.0,3276.0,13520.0,13528.0,2344.0
9589,0,764.0,620.0,0.0,3708.0,3312.0,13552.0,13524.0,2324.0
9590,0,768.0,636.0,0.0,3728.0,3292.0,13524.0,13492.0,2308.0
9591,0,756.0,620.0,0.0,3728.0,3316.0,13516.0,13520.0,2320.0
9592,0,784.0,624.0,0.0,3720.0,3308.0,13508.0,13524.0,2328.0
9593,0,764.0,612.0,0.0,3712.0,3300.0,13512.0,13492.0,2300.0
9594,0,740.0,632.0,0.0,3724.0,3328.0,13500.0,13532.0,2324.0
9595,0,768.0,624.0,0.0,3744.0,3312.0,13520.0,13536.0,2336.0
9596,0,776.0,616.0,0.0,3700.0,3300.0,13520.0,13536.0,2328.0
9597,0,780.0,632.0,0.0,3712.0,3308.0,13520.0,13500.0,2316.0
9598,0,764.0,636.0,0.0,3716.0,3304.0,13520.0,13524.0,2300.0
9599,0,784.0,648.0,0.0,3732.0,3320.0,13524.0,13532.0,2332.0
9600,0,748.0,636.0,0.0,3740.0,3296.0,13500.0,13496.0,2324.0
9601,0,760.0,644.0,0.0,3728.0,3288.0,13536.0,13544.0,2316.0
9602,0,768.0,632.0,0.0,3756.0,3312.0,13512.0,13512.0,2324.0
9603,0,764.0,640.0,0.0,3720.0,3328.0,13520.0,13520.0,2300.0
9604,0,740.0,640.0,0.0,3748.0,3312.0,13528.0,13532.0,2332.0
9605,0,772.0,624.0,0.0,3712.0,3320.0,13504.0,13560.0,2328.0
9606,0,784.0,628.0,0.0,3724.0,3328.0,13524.0,13524.0,2332.0
9607,0,764.0,636.0,0.0,3704.0,3296.0,13520.0,13504.0,2352.0
9608,0,768.0,640.0,0.0,3704.0,3312.0,13516.0,13508.0,2332.0
9609,0,768.0,620.0,0.0,3728.0,3316.0,13504.0,13508.0,2324.0
9610,0,772.0,620.0,0.0,3700.0,3328.0,13504.0,13528.0,2336.0
9611,0,780.0,612.0,0.0,3724.0,3320.0,13520.0,13536.0,2308.0
9612,0,772.0,620.0,0.0,3708.0,3296.0,13536.0,13500.0,2336.0
9613,0,784.0,648.0,0.0,3712.0,3296.0,13504.0,13536.0,2320.0
9614,0,772.0,604.0,0.0,3720.0,3320.0,13520.0,13520.0,2312.0
9615,0,752.0,660.0,0.0,3720.0,3320.0,13512.0,13516.0,2316.0
9616,0,760.0,636.0,0.0,3720.0,3320.0,13536.0,13504.0,2320.0
9617,0,764.0,644.0,0.0,3728.0,3336.0,13496.0,13500.0,2340.0
9618,0,760.0,628.0,0.0,3720.0,3296.0,13536.0,13504.0,2340.0
9619,0,756.0,604.0,0.0,3704.0,3312.0,13504.0,13480.0,2324.0
9620,0,764.0,644.0,0.0,3752.0,3280.0,13520.0,13516.0,2324.0
9621,0,768.0,640.0,0.0,3708.0,3276.0,13484.0,13508.0,2336.0
9622,0,776.0,620.0,0.0,3708.0,3308.0,13512.0,13512.0,2344.0
9623,0,772.0,632.0,0.0,3704.0,3296.0,13496.0,13492.0,2320.0
9624,0,752.0,636.0,0.0,3704.0,3324.0,13500.0,13504.0,2308.0
9625,0,768.0,600.0,0.0,3716.0,3316.0,13464.0,13520.0,2320.0
9626,0,768.0,632.0,0.0,3704.0,3296.0,13496.0,13500.0,2316.0
9627,0,732.0,640.0,0.0,3692.0,3328.0,13536.0,13524.0,2324.0
9628,0,756.0,640.0,0.0,3712.0,3312.0,13484.0,13500.0,2324.0
9629,0,756.0,640.0,0.0,3720.0,3292.0,13536.0,13528.0,2324.0
9630,0,784.0,620.0,0.0,3728.0,3292.0,13520.0,13520.0,2316.0
9631,0,736.0,640.0,0.0,3692.0,3280.0,13488.0,13520.0,2336.0
9632,0,768.0,620.0,0.0,3728.0,3324.0,13520.0,13512.0,2328.0
9633,0,772.0,640.0,0.0,3708.0,3308.0,13500.0,13520.0,2328.0
9634,0,760.0,640.0,0.0,3684.0,3312.0,13468.0,13520.0,2308.0
9635,0,748.0,628.0,0.0,3720.0,3316.0,13520.0,13508.0,2332.0
9636,0,768.0,656.0,0.0,3732.0,3296.0,13492.0,13504.0,2368.0
9637,0,752.0,640.0,0.0,3708.0,3300.0,13520.0,13524.0,2308.0
9638,0,764.0,636.0,0.0,3744.0,3320.0,13484.0,13484.0,2344.0
9639,0,760.0,632.0,0.0,3740.0,3304.0,13508.0,13532.0,2336.0
9640,0,748.0,628.0,0.0,3720.0,3304.0,13508.0,13536.0,2316.0
9641,0,760.0,640.0,0.0,3708.0,3292.0,13496.0,13532.0,2340.0
9642,0,772.0,624.0,0.0,3712.0,3312.0,13504.0,13504.0,2328.0
9643,0,756.0,628.0,0.0,3708.0,3312.0,13504.0,13508.0,2328.0
9644,0,760.0,592.0,0.0,3696.0,3284.0,13528.0,13520.0,2336.0
9645,0,772.0,640.0,0.0,3712.0,3328.0,13520.0,13516.0,2328.0
9646,0,760.0,612.0,0.0,3712.0,3312.0,13484.0,13492.0,2300.0
9647,0,756.0,636.0,0.0,3708.0,3320.0,13500.0,13524.0,2300.0
9648,0,780.0,636.0,0.0,3724.0,3292.0,13492.0,13500.0,2324.0
9649,0,748.0,648.0,0.0,3712.0,3276.0,13508.0,13500.0,2332.0
9650,0,760.0,644.0,0.0,3720.0,3300.0,13508.0,13500.0,2324.0
9651,0,764.0,640.0,0.0,3692.0,3292.0,13496.0,13500.0,2328.0
9652,0,760.0,620.0,0.0,3708.0,3288.0,13504.0,13536.0,2324.0
9653,0,748.0,628.0,0.0,3708.0,3304.0,13504.0,13540.0,2320.0
9654,0,764.0,640.0,0.0,3716.0,3304.0,13532.0,13528.0,2368.0
9655,0,768.0,620.0,0.0,3708.0,3292.0,13496.0,13500.0,2308.0
9656,0,776.0,636.0,0.0,3720.0,3320.0,13496.0,13528.0,2316.0
9657,0,748.0,612.0,0.0,3744.0,3328.0,13536.0,13488.0,2300.0
9658,0,760.0,656.0,0.0,3684.0,3292.0,13528.0,13512.0,2336.0
