Counts,GestreIdentifier,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
11901,0,752.0,608.0,0.0,3552.0,3220.0,13524.0,13504.0,2280.0
11902,0,744.0,600.0,0.0,3536.0,3248.0,13484.0,13496.0,2284.0
11903,0,768.0,624.0,0.0,3560.0,3228.0,13496.0,13492.0,2268.0
11904,0,768.0,604.0,0.0,3548.0,3224.0,13472.0,13508.0,2268.0
11905,0,752.0,640.0,0.0,3532.0,3236.0,13520.0,13536.0,2296.0
11906,0,768.0,604.0,0.0,3584.0,3232.0,13512.0,13500.0,2264.0
11907,0,756.0,608.0,0.0,3532.0,3240.0,13520.0,13508.0,2260.0
11908,0,744.0,612.0,0.0,3540.0,3256.0,13524.0,13508.0,2284.0
11909,0,756.0,624.0,0.0,3540.0,3220.0,13524.0,13508.0,2276.0
11910,0,748.0,596.0,0.0,3544.0,3208.0,13504.0,13484.0,2284.0
11911,0,760.0,612.0,0.0,3548.0,3216.0,13520.0,13520.0,2280.0
11912,0,756.0,616.0,0.0,3568.0,3224.0,13524.0,13520.0,2284.0
11913,0,752.0,600.0,0.0,3564.0,3232.0,13536.0,13516.0,2272.0
11914,0,748.0,616.0,0.0,3540.0,3208.0,13532.0,13524.0,2288.0
11915,0,760.0,624.0,0.0,3568.0,3216.0,13556.0,13508.0,2300.0
11916,0,748.0,624.0,0.0,3548.0,3232.0,13520.0,13496.0,2296.0
11917,0,760.0,596.0,0.0,3540.0,3224.0,13528.0,13500.0,2304.0
11918,0,748.0,600.0,0.0,3560.0,3228.0,13536.0,13516.0,2280.0
11919,0,784.0,608.0,0.0,3524.0,3232.0,13504.0,13536.0,2276.0
11920,0,756.0,604.0,0.0,3568.0,3228.0,13512.0,13500.0,2268.0
11921,0,772.0,624.0,0.0,3544.0,3228.0,13512.0,13516.0,2268.0
11922,0,760.0,620.0,0.0,3560.0,3212.0,13520.0,13508.0,2292.0
11923,0,760.0,608.0,0.0,3552.0,3224.0,13524.0,13500.0,2272.0
11924,0,740.0,604.0,0.0,3552.0,3236.0,13516.0,13532.0,2276.0
11925,0,744.0,572.0,0.0,3540.0,3232.0,13516.0,13536.0,2288.0
11926,0,768.0,608.0,0.0,3552.0,3196.0,13528.0,13500.0,2280.0
11927,0,744.0,600.0,0.0,3520.0,3244.0,13500.0,13540.0,2280.0
11928,0,760.0,640.0,0.0,3532.0,3248.0,13520.0,13512.0,2260.0
11929,0,764.0,604.0,0.0,3568.0,3232.0,13524.0,13512.0,2292.0
11930,0,748.0,624.0,0.0,3560.0,3232.0,13536.0,13504.0,2264.0
11931,0,768.0,600.0,0.0,3548.0,3224.0,13544.0,13516.0,2288.0
11932,0,768.0,600.0,0.0,3572.0,3208.0,13520.0,13536.0,2284.0
11933,0,756.0,624.0,0.0,3548.0,3232.0,13528.0,13532.0,2264.0
11934,0,756.0,612.0,0.0,3568.0,3212.0,13516.0,13508.0,2296.0
11935,0,752.0,604.0,0.0,3552.0,3224.0,13520.0,13516.0,2300.0
11936,0,732.0,632.0,0.0,3552.0,3224.0,13524.0,13516.0,2276.0
11937,0,764.0,632.0,0.0,3552.0,3212.0,13500.0,13492.0,2288.0
11938,0,732.0,624.0,0.0,3552.0,3236.0,13516.0,13500.0,2300.0
11939,0,768.0,600.0,0.0,3556.0,3220.0,13504.0,13532.0,2292.0
11940,0,760.0,572.0,0.0,3556.0,3228.0,13508.0,13524.0,2280.0
11941,0,748.0,604.0,0.0,3548.0,3232.0,13540.0,13496.0,2288.0
11942,0,760.0,616.0,0.0,3548.0,3224.0,13504.0,13528.0,2288.0
11943,0,768.0,616.0,0.0,3556.0,3224.0,13520.0,13532.0,2268.0
11944,0,772.0,612.0,0.0,3532.0,3236.0,13484.0,13520.0,2268.0
11945,0,724.0,640.0,0.0,3544.0,3228.0,13512.0,13492.0,2308.0
11946,0,748.0,608.0,0.0,3556.0,3236.0,13508.0,13516.0,2268.0
11947,0,768.0,620.0,0.0,3568.0,3220.0,13512.0,13504.0,2280.0
11948,0,760.0,596.0,0.0,3548.0,3196.0,13536.0,13532.0,2268.0
11949,0,776.0,624.0,0.0,3532.0,3220.0,13516.0,13520.0,2284.0
11950,0,748.0,612.0,0.0,3540.0,3212.0,13492.0,13524.0,2304.0
11951,0,752.0,604.0,0.0,3568.0,3224.0,13508.0,13536.0,2276.0
