Counts,GestreIdentifier,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
14553,0,864.0,548.0,0.0,3616.0,2732.0,13528.0,13512.0,2300.0
14554,0,880.0,552.0,4.0,3620.0,2736.0,13508.0,13500.0,2300.0
14555,0,852.0,568.0,0.0,3604.0,2720.0,13524.0,13484.0,2300.0
14556,0,872.0,544.0,0.0,3628.0,2752.0,13524.0,13536.0,2308.0
14557,0,852.0,548.0,0.0,3628.0,2716.0,13528.0,13520.0,2292.0
14558,0,856.0,556.0,0.0,3624.0,2736.0,13508.0,13536.0,2308.0
14559,0,844.0,568.0,0.0,3620.0,2736.0,13536.0,13500.0,2284.0
14560,0,848.0,564.0,0.0,3628.0,2736.0,13504.0,13516.0,2308.0
14561,0,856.0,540.0,0.0,3640.0,2736.0,13536.0,13528.0,2292.0
14562,0,864.0,556.0,0.0,3620.0,2744.0,13484.0,13516.0,2288.0
14563,0,872.0,544.0,0.0,3648.0,2740.0,13536.0,13544.0,2304.0
14564,0,852.0,548.0,0.0,3640.0,2736.0,13548.0,13536.0,2292.0
14565,0,856.0,548.0,0.0,3632.0,2752.0,13560.0,13504.0,2284.0
14566,0,852.0,564.0,0.0,3648.0,2732.0,13536.0,13508.0,2304.0
14567,0,848.0,576.0,0.0,3636.0,2744.0,13512.0,13508.0,2316.0
14568,0,844.0,568.0,0.0,3632.0,2732.0,13500.0,13552.0,2312.0
14569,0,872.0,540.0,0.0,3632.0,2740.0,13516.0,13516.0,2268.0
14570,0,880.0,564.0,0.0,3640.0,2732.0,13536.0,13516.0,2308.0
14571,0,828.0,552.0,0.0,3628.0,2752.0,13536.0,13504.0,2292.0
14572,0,848.0,568.0,0.0,3636.0,2732.0,13536.0,13508.0,2292.0
14573,0,844.0,568.0,0.0,3632.0,2732.0,13516.0,13500.0,2316.0
14574,0,872.0,540.0,0.0,3604.0,2744.0,13500.0,13512.0,2284.0
14575,0,880.0,560.0,0.0,3596.0,2728.0,13532.0,13508.0,2320.0
14576,0,860.0,556.0,0.0,3632.0,2732.0,13484.0,13536.0,2304.0
14577,0,856.0,540.0,0.0,3612.0,2744.0,13516.0,13536.0,2292.0
14578,0,852.0,556.0,0.0,3632.0,2756.0,13508.0,13536.0,2284.0
14579,0,892.0,556.0,0.0,3644.0,2736.0,13500.0,13536.0,2320.0
14580,0,884.0,568.0,0.0,3648.0,2740.0,13524.0,13528.0,2312.0
14581,0,860.0,564.0,0.0,3640.0,2728.0,13508.0,13552.0,2292.0
14582,0,836.0,572.0,0.0,3644.0,2736.0,13528.0,13536.0,2300.0
14583,0,852.0,576.0,0.0,3640.0,2728.0,13536.0,13496.0,2284.0
14584,0,848.0,556.0,0.0,3628.0,2732.0,13512.0,13520.0,2300.0
14585,0,868.0,540.0,0.0,3624.0,2712.0,13516.0,13520.0,2324.0
14586,0,856.0,556.0,0.0,3620.0,2748.0,13540.0,13464.0,2292.0
14587,0,856.0,564.0,0.0,3616.0,2752.0,13544.0,13512.0,2300.0
14588,0,840.0,556.0,0.0,3648.0,2728.0,13536.0,13524.0,2304.0
14589,0,868.0,576.0,0.0,3624.0,2732.0,13524.0,13516.0,2300.0
14590,0,856.0,552.0,0.0,3656.0,2748.0,13516.0,13544.0,2300.0
14591,0,856.0,552.0,0.0,3628.0,2716.0,13524.0,13520.0,2308.0
14592,0,828.0,564.0,0.0,3624.0,2736.0,13532.0,13536.0,2280.0
14593,0,856.0,560.0,0.0,3612.0,2728.0,13548.0,13516.0,2312.0
14594,0,852.0,560.0,0.0,3624.0,2720.0,13476.0,13536.0,2300.0
14595,0,856.0,536.0,0.0,3648.0,2716.0,13536.0,13540.0,2308.0
14596,0,848.0,560.0,0.0,3648.0,2708.0,13524.0,13520.0,2284.0
14597,0,836.0,568.0,0.0,3648.0,2720.0,13500.0,13500.0,2280.0
14598,0,856.0,556.0,0.0,3632.0,2724.0,13500.0,13508.0,2284.0
14599,0,860.0,556.0,0.0,3612.0,2720.0,13524.0,13512.0,2304.0
14600,0,860.0,548.0,0.0,3644.0,2724.0,13568.0,13552.0,2300.0
14601,0,884.0,552.0,0.0,3612.0,2720.0,13508.0,13500.0,2292.0
14602,0,856.0,540.0,0.0,3648.0,2728.0,13504.0,13528.0,2304.0
