Counts,GestreIdentifier,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
87659,0,604.0,496.0,0.0,3488.0,2428.0,13520.0,13528.0,2416.0
87660,0,596.0,496.0,0.0,3480.0,2432.0,13516.0,13532.0,2416.0
87661,0,600.0,492.0,0.0,3476.0,2456.0,13544.0,13536.0,2400.0
87662,0,604.0,500.0,0.0,3500.0,2452.0,13536.0,13500.0,2408.0
87663,0,628.0,496.0,0.0,3484.0,2448.0,13532.0,13520.0,2392.0
87664,0,608.0,476.0,0.0,3468.0,2440.0,13528.0,13536.0,2396.0
87665,0,604.0,496.0,0.0,3492.0,2436.0,13536.0,13504.0,2404.0
87666,0,608.0,488.0,0.0,3452.0,2432.0,13524.0,13536.0,2408.0
87667,0,608.0,484.0,0.0,3484.0,2464.0,13528.0,13536.0,2380.0
87668,0,604.0,496.0,0.0,3488.0,2452.0,13520.0,13536.0,2380.0
87669,0,612.0,484.0,0.0,3480.0,2468.0,13500.0,13516.0,2416.0
87670,0,588.0,476.0,0.0,3472.0,2464.0,13528.0,13540.0,2404.0
87671,0,588.0,484.0,0.0,3496.0,2428.0,13516.0,13516.0,2416.0
87672,0,600.0,492.0,0.0,3492.0,2456.0,13516.0,13520.0,2416.0
87673,0,608.0,520.0,0.0,3504.0,2440.0,13516.0,13532.0,2416.0
87674,0,604.0,488.0,0.0,3476.0,2448.0,13520.0,13520.0,2408.0
87675,0,624.0,488.0,0.0,3480.0,2456.0,13500.0,13528.0,2416.0
87676,0,612.0,488.0,0.0,3484.0,2420.0,13528.0,13536.0,2388.0
87677,0,616.0,504.0,0.0,3488.0,2440.0,13500.0,13500.0,2396.0
87678,0,600.0,512.0,0.0,3504.0,2444.0,13520.0,13500.0,2412.0
87679,0,600.0,504.0,0.0,3476.0,2444.0,13568.0,13528.0,2384.0
87680,0,608.0,512.0,0.0,3460.0,2444.0,13544.0,13528.0,2388.0
87681,0,608.0,492.0,0.0,3468.0,2444.0,13536.0,13532.0,2412.0
87682,0,604.0,480.0,0.0,3484.0,2452.0,13516.0,13520.0,2380.0
87683,0,608.0,488.0,0.0,3484.0,2428.0,13520.0,13512.0,2412.0
87684,0,608.0,480.0,0.0,3468.0,2432.0,13520.0,13512.0,2404.0
87685,0,588.0,496.0,0.0,3468.0,2436.0,13516.0,13520.0,2388.0
87686,0,584.0,496.0,0.0,3484.0,2448.0,13568.0,13512.0,2408.0
87687,0,616.0,480.0,0.0,3488.0,2436.0,13500.0,13512.0,2412.0
87688,0,584.0,492.0,0.0,3488.0,2460.0,13484.0,13508.0,2396.0
87689,0,600.0,496.0,0.0,3504.0,2432.0,13520.0,13500.0,2388.0
87690,0,592.0,496.0,0.0,3488.0,2428.0,13528.0,13524.0,2416.0
87691,0,608.0,484.0,0.0,3488.0,2452.0,13520.0,13508.0,2388.0
87692,0,608.0,476.0,0.0,3484.0,2464.0,13500.0,13512.0,2396.0
87693,0,628.0,500.0,0.0,3480.0,2444.0,13492.0,13500.0,2400.0
87694,0,608.0,476.0,0.0,3496.0,2428.0,13500.0,13536.0,2416.0
87695,0,584.0,512.0,0.0,3480.0,2436.0,13516.0,13520.0,2392.0
87696,0,592.0,512.0,0.0,3468.0,2432.0,13520.0,13500.0,2400.0
87697,0,596.0,492.0,0.0,3472.0,2440.0,13500.0,13520.0,2416.0
87698,0,584.0,468.0,0.0,3480.0,2448.0,13504.0,13520.0,2388.0
87699,0,608.0,504.0,0.0,3488.0,2456.0,13500.0,13492.0,2392.0
87700,0,596.0,528.0,0.0,3512.0,2428.0,13492.0,13516.0,2400.0
87701,0,600.0,496.0,0.0,3472.0,2448.0,13516.0,13508.0,2408.0
87702,0,604.0,476.0,0.0,3468.0,2424.0,13512.0,13536.0,2404.0
87703,0,588.0,500.0,0.0,3488.0,2424.0,13516.0,13524.0,2404.0
87704,0,596.0,480.0,0.0,3488.0,2404.0,13516.0,13516.0,2416.0
87705,0,640.0,484.0,0.0,3484.0,2440.0,13520.0,13524.0,2396.0
87706,0,632.0,512.0,0.0,3456.0,2436.0,13500.0,13500.0,2396.0
87707,0,572.0,476.0,0.0,3484.0,2436.0,13516.0,13496.0,2388.0
87708,0,604.0,484.0,0.0,3468.0,2440.0,13500.0,13532.0,2432.0
87709,0,620.0,468.0,0.0,3472.0,2452.0,13516.0,13524.0,2416.0
87710,0,556.0,444.0,0.0,3484.0,2428.0,13536.0,13508.0,2432.0
87711,0,584.0,496.0,0.0,3468.0,2440.0,13528.0,13512.0,2396.0
87712,0,616.0,480.0,0.0,3484.0,2448.0,13568.0,13516.0,2412.0
87713,0,588.0,500.0,0.0,3492.0,2440.0,13508.0,13520.0,2396.0
87714,0,604.0,500.0,0.0,3488.0,2436.0,13496.0,13500.0,2408.0
87715,0,588.0,484.0,0.0,3492.0,2412.0,13500.0,13520.0,2408.0
87716,0,600.0,492.0,0.0,3452.0,2452.0,13536.0,13516.0,2380.0
87717,0,604.0,508.0,0.0,3504.0,2444.0,13512.0,13552.0,2416.0
87718,0,588.0,464.0,0.0,3520.0,2444.0,13532.0,13540.0,2396.0
87719,0,604.0,492.0,0.0,3488.0,2440.0,13532.0,13544.0,2416.0
87720,0,616.0,500.0,0.0,3476.0,2420.0,13536.0,13504.0,2408.0
87721,0,608.0,488.0,0.0,3500.0,2456.0,13496.0,13536.0,2404.0
87722,0,572.0,504.0,0.0,3504.0,2444.0,13532.0,13516.0,2416.0
87723,0,608.0,508.0,0.0,3484.0,2444.0,13516.0,13516.0,2432.0
87724,0,600.0,476.0,0.0,3484.0,2432.0,13508.0,13500.0,2380.0
87725,0,608.0,480.0,0.0,3484.0,2448.0,13500.0,13528.0,2392.0
87726,0,572.0,484.0,0.0,3504.0,2432.0,13496.0,13536.0,2416.0
87727,0,608.0,496.0,0.0,3468.0,2424.0,13516.0,13508.0,2380.0
87728,0,596.0,480.0,0.0,3492.0,2444.0,13524.0,13528.0,2380.0
87729,0,592.0,472.0,0.0,3488.0,2460.0,13544.0,13520.0,2416.0
87730,0,592.0,468.0,0.0,3476.0,2420.0,13508.0,13500.0,2404.0
87731,0,608.0,484.0,0.0,3476.0,2432.0,13512.0,13516.0,2400.0
87732,0,596.0,512.0,0.0,3488.0,2412.0,13484.0,13488.0,2416.0
87733,0,600.0,488.0,0.0,3500.0,2448.0,13504.0,13536.0,2412.0
87734,0,572.0,496.0,0.0,3496.0,2444.0,13532.0,13500.0,2396.0
