Counts,GestreIdentifier,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
50323,0,584.0,504.0,0.0,3460.0,2404.0,13504.0,13528.0,2424.0
50324,0,592.0,488.0,0.0,3452.0,2404.0,13524.0,13512.0,2412.0
50325,0,596.0,480.0,0.0,3444.0,2412.0,13496.0,13516.0,2396.0
50326,0,600.0,504.0,0.0,3448.0,2404.0,13476.0,13516.0,2396.0
50327,0,596.0,468.0,0.0,3452.0,2400.0,13504.0,13492.0,2432.0
50328,0,592.0,476.0,0.0,3432.0,2404.0,13500.0,13520.0,2436.0
50329,0,580.0,484.0,0.0,3448.0,2416.0,13528.0,13504.0,2416.0
50330,0,592.0,488.0,0.0,3468.0,2408.0,13516.0,13500.0,2424.0
50331,0,640.0,488.0,0.0,3456.0,2396.0,13516.0,13484.0,2396.0
50332,0,596.0,480.0,0.0,3456.0,2412.0,13508.0,13500.0,2396.0
50333,0,588.0,468.0,0.0,3464.0,2424.0,13504.0,13524.0,2420.0
50334,0,604.0,476.0,0.0,3476.0,2416.0,13544.0,13560.0,2428.0
50335,0,604.0,504.0,0.0,3456.0,2396.0,13528.0,13536.0,2416.0
50336,0,572.0,484.0,0.0,3456.0,2432.0,13508.0,13500.0,2408.0
50337,0,608.0,504.0,0.0,3436.0,2436.0,13516.0,13500.0,2424.0
50338,0,604.0,480.0,0.0,3440.0,2412.0,13504.0,13512.0,2424.0
50339,0,588.0,484.0,0.0,3436.0,2416.0,13504.0,13500.0,2392.0
50340,0,616.0,500.0,0.0,3440.0,2412.0,13508.0,13492.0,2424.0
50341,0,572.0,504.0,0.0,3440.0,2396.0,13528.0,13524.0,2428.0
50342,0,576.0,496.0,0.0,3448.0,2412.0,13520.0,13532.0,2412.0
50343,0,580.0,484.0,0.0,3456.0,2408.0,13524.0,13504.0,2412.0
50344,0,600.0,488.0,0.0,3444.0,2404.0,13516.0,13516.0,2420.0
50345,0,584.0,468.0,0.0,3440.0,2404.0,13528.0,13500.0,2392.0
50346,0,608.0,512.0,0.0,3456.0,2400.0,13512.0,13516.0,2420.0
50347,0,584.0,496.0,0.0,3420.0,2408.0,13528.0,13536.0,2404.0
50348,0,632.0,480.0,0.0,3436.0,2428.0,13528.0,13504.0,2424.0
50349,0,600.0,472.0,0.0,3436.0,2404.0,13520.0,13516.0,2412.0
50350,0,596.0,480.0,0.0,3440.0,2412.0,13508.0,13500.0,2420.0
50351,0,600.0,476.0,0.0,3428.0,2424.0,13504.0,13516.0,2424.0
50352,0,592.0,504.0,0.0,3464.0,2424.0,13500.0,13528.0,2420.0
50353,0,588.0,496.0,4.0,3420.0,2396.0,13516.0,13500.0,2416.0
50354,0,596.0,492.0,0.0,3428.0,2404.0,13504.0,13528.0,2436.0
50355,0,596.0,476.0,0.0,3444.0,2400.0,13504.0,13520.0,2424.0
50356,0,580.0,492.0,0.0,3436.0,2416.0,13520.0,13532.0,2432.0
50357,0,588.0,488.0,0.0,3460.0,2404.0,13500.0,13536.0,2408.0
50358,0,588.0,480.0,0.0,3456.0,2408.0,13492.0,13516.0,2416.0
50359,0,600.0,476.0,0.0,3436.0,2416.0,13520.0,13512.0,2420.0
50360,0,592.0,476.0,0.0,3444.0,2420.0,13516.0,13528.0,2420.0
50361,0,580.0,484.0,0.0,3440.0,2412.0,13528.0,13512.0,2424.0
50362,0,592.0,476.0,0.0,3432.0,2420.0,13524.0,13536.0,2440.0
50363,0,600.0,512.0,0.0,3444.0,2392.0,13500.0,13476.0,2416.0
50364,0,616.0,488.0,0.0,3448.0,2412.0,13536.0,13528.0,2436.0
50365,0,584.0,444.0,0.0,3448.0,2396.0,13504.0,13508.0,2416.0
50366,0,620.0,504.0,0.0,3440.0,2408.0,13524.0,13520.0,2412.0
50367,0,592.0,492.0,0.0,3448.0,2420.0,13504.0,13536.0,2432.0
50368,0,596.0,468.0,0.0,3432.0,2400.0,13536.0,13520.0,2404.0
50369,0,600.0,476.0,0.0,3436.0,2416.0,13524.0,13516.0,2416.0
50370,0,604.0,480.0,0.0,3436.0,2388.0,13520.0,13496.0,2432.0
50371,0,588.0,476.0,0.0,3444.0,2408.0,13504.0,13508.0,2432.0
50372,0,608.0,480.0,0.0,3436.0,2420.0,13516.0,13504.0,2448.0
50373,0,600.0,480.0,0.0,3440.0,2408.0,13520.0,13520.0,2408.0
50374,0,624.0,484.0,0.0,3444.0,2408.0,13532.0,13508.0,2432.0
50375,0,604.0,500.0,0.0,3460.0,2404.0,13500.0,13536.0,2396.0
50376,0,628.0,476.0,0.0,3436.0,2396.0,13488.0,13508.0,2428.0
50377,0,604.0,468.0,0.0,3460.0,2420.0,13524.0,13504.0,2412.0
50378,0,608.0,484.0,0.0,3464.0,2380.0,13516.0,13500.0,2416.0
50379,0,608.0,488.0,0.0,3452.0,2408.0,13516.0,13536.0,2424.0
50380,0,604.0,476.0,0.0,3460.0,2396.0,13484.0,13512.0,2424.0
50381,0,572.0,496.0,0.0,3444.0,2392.0,13536.0,13528.0,2416.0
50382,0,616.0,464.0,0.0,3448.0,2388.0,13520.0,13504.0,2428.0
50383,0,584.0,496.0,0.0,3444.0,2416.0,13504.0,13500.0,2424.0
50384,0,600.0,504.0,0.0,3448.0,2416.0,13500.0,13512.0,2416.0
50385,0,572.0,476.0,0.0,3448.0,2408.0,13512.0,13528.0,2424.0
50386,0,612.0,472.0,0.0,3452.0,2412.0,13508.0,13540.0,2432.0
50387,0,612.0,484.0,0.0,3460.0,2412.0,13512.0,13508.0,2432.0
50388,0,608.0,488.0,0.0,3464.0,2396.0,13536.0,13528.0,2432.0
50389,0,588.0,488.0,0.0,3448.0,2396.0,13524.0,13536.0,2420.0
50390,0,592.0,480.0,0.0,3472.0,2416.0,13504.0,13500.0,2432.0
50391,0,592.0,484.0,0.0,3460.0,2408.0,13504.0,13492.0,2396.0
50392,0,572.0,468.0,0.0,3448.0,2396.0,13500.0,13520.0,2420.0
50393,0,608.0,476.0,0.0,3460.0,2388.0,13496.0,13536.0,2420.0
50394,0,572.0,480.0,0.0,3464.0,2396.0,13536.0,13512.0,2412.0
50395,0,584.0,488.0,0.0,3448.0,2384.0,13500.0,13492.0,2416.0
50396,0,596.0,480.0,0.0,3452.0,2416.0,13528.0,13508.0,2404.0
50397,0,564.0,500.0,0.0,3436.0,2404.0,13512.0,13536.0,2412.0
50398,0,608.0,516.0,0.0,3468.0,2408.0,13504.0,13512.0,2432.0
50399,0,608.0,480.0,0.0,3452.0,2392.0,13516.0,13504.0,2416.0
50400,0,600.0,480.0,0.0,3448.0,2396.0,13520.0,13504.0,2412.0
50401,0,588.0,484.0,0.0,3436.0,2412.0,13492.0,13552.0,2416.0
50402,0,580.0,488.0,0.0,3448.0,2408.0,13500.0,13500.0,2396.0
50403,0,592.0,488.0,0.0,3464.0,2392.0,13516.0,13520.0,2416.0
50404,0,588.0,476.0,0.0,3452.0,2432.0,13516.0,13488.0,2412.0
50405,0,600.0,504.0,0.0,3464.0,2404.0,13480.0,13508.0,2432.0
50406,0,592.0,492.0,0.0,3460.0,2412.0,13508.0,13512.0,2396.0
50407,0,588.0,464.0,0.0,3472.0,2404.0,13520.0,13520.0,2416.0
50408,0,600.0,472.0,0.0,3448.0,2404.0,13516.0,13492.0,2396.0
50409,0,608.0,472.0,0.0,3456.0,2404.0,13504.0,13532.0,2408.0
50410,0,592.0,496.0,0.0,3460.0,2400.0,13536.0,13496.0,2404.0
50411,0,600.0,484.0,0.0,3464.0,2396.0,13524.0,13528.0,2396.0
50412,0,564.0,488.0,0.0,3460.0,2408.0,13496.0,13536.0,2428.0
50413,0,612.0,512.0,0.0,3428.0,2416.0,13516.0,13512.0,2420.0
50414,0,608.0,476.0,0.0,3460.0,2408.0,13504.0,13516.0,2416.0
50415,0,624.0,476.0,0.0,3436.0,2420.0,13544.0,13500.0,2396.0
50416,0,592.0,496.0,0.0,3464.0,2396.0,13508.0,13492.0,2432.0
50417,0,600.0,468.0,0.0,3440.0,2408.0,13512.0,13504.0,2424.0
50418,0,604.0,504.0,0.0,3488.0,2396.0,13532.0,13500.0,2412.0
50419,0,616.0,476.0,0.0,3468.0,2400.0,13500.0,13520.0,2428.0
50420,0,592.0,512.0,0.0,3448.0,2412.0,13524.0,13500.0,2408.0
50421,0,604.0,488.0,0.0,3464.0,2396.0,13512.0,13508.0,2412.0
50422,0,604.0,472.0,0.0,3476.0,2404.0,13512.0,13496.0,2416.0
50423,0,608.0,496.0,0.0,3472.0,2400.0,13520.0,13536.0,2424.0
50424,0,616.0,468.0,0.0,3472.0,2424.0,13516.0,13520.0,2400.0
50425,0,608.0,492.0,0.0,3420.0,2416.0,13568.0,13528.0,2392.0
50426,0,600.0,476.0,0.0,3464.0,2388.0,13508.0,13536.0,2412.0
50427,0,596.0,488.0,0.0,3456.0,2400.0,13536.0,13520.0,2412.0
50428,0,576.0,476.0,16.0,3468.0,2408.0,13512.0,13500.0,2412.0
50429,0,588.0,480.0,0.0,3452.0,2400.0,13536.0,13516.0,2416.0
50430,0,592.0,512.0,0.0,3468.0,2400.0,13496.0,13504.0,2424.0
50431,0,580.0,504.0,0.0,3472.0,2408.0,13536.0,13516.0,2396.0
