Counts,GestreIdentifier,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
43069,0,840.0,576.0,0.0,3540.0,2584.0,13528.0,13504.0,2288.0
43070,0,848.0,548.0,0.0,3552.0,2584.0,13504.0,13512.0,2268.0
43071,0,844.0,540.0,0.0,3536.0,2568.0,13512.0,13504.0,2296.0
43072,0,844.0,552.0,0.0,3560.0,2556.0,13504.0,13512.0,2288.0
43073,0,864.0,560.0,0.0,3544.0,2568.0,13536.0,13532.0,2268.0
43074,0,832.0,560.0,0.0,3564.0,2584.0,13532.0,13512.0,2300.0
43075,0,816.0,568.0,0.0,3540.0,2596.0,13536.0,13552.0,2288.0
43076,0,820.0,568.0,0.0,3580.0,2588.0,13520.0,13500.0,2304.0
43077,0,840.0,556.0,0.0,3564.0,2592.0,13528.0,13528.0,2276.0
43078,0,848.0,564.0,0.0,3532.0,2592.0,13516.0,13484.0,2296.0
43079,0,856.0,540.0,0.0,3548.0,2592.0,13508.0,13544.0,2268.0
43080,0,828.0,548.0,0.0,3576.0,2608.0,13524.0,13500.0,2276.0
43081,0,852.0,580.0,0.0,3552.0,2580.0,13532.0,13528.0,2296.0
43082,0,856.0,568.0,0.0,3552.0,2572.0,13504.0,13504.0,2288.0
43083,0,848.0,572.0,0.0,3544.0,2592.0,13512.0,13500.0,2284.0
43084,0,844.0,560.0,0.0,3548.0,2588.0,13492.0,13512.0,2304.0
43085,0,844.0,548.0,0.0,3548.0,2588.0,13512.0,13504.0,2296.0
43086,0,852.0,548.0,0.0,3548.0,2576.0,13512.0,13500.0,2276.0
43087,0,864.0,568.0,0.0,3536.0,2568.0,13480.0,13508.0,2284.0
43088,0,824.0,564.0,0.0,3532.0,2584.0,13500.0,13528.0,2268.0
43089,0,836.0,560.0,0.0,3548.0,2588.0,13496.0,13496.0,2276.0
43090,0,832.0,548.0,0.0,3548.0,2592.0,13536.0,13516.0,2268.0
43091,0,828.0,568.0,0.0,3548.0,2588.0,13520.0,13528.0,2300.0
43092,0,828.0,548.0,0.0,3540.0,2600.0,13528.0,13528.0,2280.0
43093,0,864.0,556.0,0.0,3560.0,2608.0,13512.0,13484.0,2280.0
43094,0,840.0,588.0,0.0,3548.0,2556.0,13500.0,13500.0,2292.0
43095,0,844.0,564.0,0.0,3560.0,2572.0,13496.0,13500.0,2300.0
43096,0,828.0,576.0,0.0,3548.0,2572.0,13504.0,13512.0,2284.0
43097,0,856.0,552.0,0.0,3568.0,2580.0,13500.0,13496.0,2272.0
43098,0,796.0,580.0,0.0,3568.0,2560.0,13500.0,13520.0,2288.0
43099,0,848.0,536.0,0.0,3568.0,2572.0,13520.0,13532.0,2260.0
43100,0,828.0,548.0,0.0,3540.0,2572.0,13496.0,13488.0,2292.0
43101,0,852.0,568.0,0.0,3544.0,2592.0,13536.0,13516.0,2312.0
43102,0,848.0,572.0,0.0,3552.0,2580.0,13528.0,13532.0,2284.0
43103,0,848.0,548.0,0.0,3560.0,2600.0,13508.0,13532.0,2284.0
43104,0,848.0,568.0,0.0,3560.0,2596.0,13520.0,13504.0,2284.0
43105,0,832.0,548.0,0.0,3552.0,2572.0,13504.0,13508.0,2292.0
43106,0,872.0,560.0,0.0,3556.0,2580.0,13540.0,13520.0,2288.0
43107,0,860.0,580.0,0.0,3568.0,2576.0,13504.0,13540.0,2276.0
43108,0,844.0,564.0,0.0,3556.0,2580.0,13516.0,13504.0,2284.0
43109,0,836.0,568.0,0.0,3568.0,2588.0,13544.0,13512.0,2264.0
43110,0,856.0,568.0,0.0,3548.0,2624.0,13520.0,13500.0,2304.0
43111,0,836.0,544.0,0.0,3544.0,2580.0,13504.0,13524.0,2288.0
43112,0,836.0,560.0,0.0,3556.0,2572.0,13516.0,13528.0,2296.0
43113,0,848.0,548.0,0.0,3548.0,2564.0,13492.0,13528.0,2284.0
43114,0,840.0,576.0,0.0,3548.0,2560.0,13536.0,13508.0,2284.0
43115,0,828.0,568.0,0.0,3564.0,2600.0,13520.0,13512.0,2292.0
43116,0,836.0,548.0,0.0,3556.0,2572.0,13552.0,13528.0,2296.0
43117,0,840.0,564.0,0.0,3532.0,2592.0,13504.0,13528.0,2292.0
43118,0,828.0,556.0,0.0,3568.0,2608.0,13512.0,13508.0,2288.0
43119,0,844.0,532.0,0.0,3544.0,2576.0,13508.0,13516.0,2284.0
43120,0,840.0,548.0,0.0,3544.0,2584.0,13516.0,13500.0,2280.0
43121,0,840.0,576.0,0.0,3572.0,2592.0,13532.0,13524.0,2268.0
43122,0,840.0,576.0,0.0,3540.0,2548.0,13536.0,13504.0,2276.0
43123,0,852.0,576.0,0.0,3588.0,2596.0,13468.0,13508.0,2300.0
43124,0,864.0,560.0,0.0,3532.0,2584.0,13516.0,13508.0,2296.0
43125,0,868.0,564.0,0.0,3572.0,2564.0,13488.0,13520.0,2304.0
43126,0,840.0,560.0,0.0,3556.0,2556.0,13536.0,13512.0,2288.0
43127,0,840.0,540.0,0.0,3544.0,2580.0,13508.0,13508.0,2304.0
43128,0,832.0,592.0,0.0,3556.0,2584.0,13504.0,13488.0,2288.0
43129,0,828.0,560.0,0.0,3556.0,2580.0,13520.0,13484.0,2276.0
43130,0,824.0,540.0,0.0,3552.0,2568.0,13532.0,13508.0,2288.0
43131,0,828.0,540.0,0.0,3540.0,2584.0,13508.0,13500.0,2296.0
43132,0,856.0,576.0,0.0,3568.0,2588.0,13496.0,13516.0,2280.0
43133,0,856.0,552.0,0.0,3548.0,2592.0,13496.0,13500.0,2288.0
43134,0,864.0,560.0,0.0,3564.0,2588.0,13516.0,13524.0,2312.0
43135,0,828.0,564.0,0.0,3548.0,2584.0,13516.0,13512.0,2284.0
