Counts,GestreIdentifier,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
13514,0,724.0,656.0,0.0,3564.0,3180.0,13520.0,13528.0,2232.0
13515,0,732.0,652.0,0.0,3584.0,3188.0,13520.0,13528.0,2224.0
13516,0,720.0,628.0,0.0,3568.0,3180.0,13512.0,13524.0,2204.0
13517,0,756.0,648.0,0.0,3584.0,3184.0,13532.0,13500.0,2196.0
13518,0,736.0,644.0,0.0,3564.0,3164.0,13528.0,13504.0,2220.0
13519,0,736.0,636.0,0.0,3564.0,3176.0,13516.0,13536.0,2208.0
13520,0,744.0,632.0,0.0,3596.0,3184.0,13528.0,13536.0,2204.0
13521,0,744.0,648.0,0.0,3584.0,3172.0,13516.0,13508.0,2200.0
13522,0,700.0,664.0,0.0,3584.0,3172.0,13516.0,13536.0,2216.0
13523,0,716.0,632.0,0.0,3584.0,3196.0,13524.0,13520.0,2224.0
13524,0,736.0,620.0,0.0,3592.0,3164.0,13508.0,13520.0,2224.0
13525,0,724.0,620.0,0.0,3580.0,3160.0,13520.0,13516.0,2208.0
13526,0,716.0,640.0,0.0,3584.0,3184.0,13516.0,13508.0,2224.0
13527,0,740.0,636.0,0.0,3584.0,3132.0,13500.0,13508.0,2224.0
13528,0,716.0,616.0,0.0,3580.0,3160.0,13536.0,13504.0,2188.0
13529,0,712.0,636.0,0.0,3548.0,3188.0,13504.0,13516.0,2204.0
13530,0,736.0,656.0,0.0,3608.0,3188.0,13500.0,13500.0,2204.0
13531,0,760.0,628.0,0.0,3580.0,3180.0,13500.0,13536.0,2216.0
13532,0,732.0,636.0,0.0,3592.0,3176.0,13492.0,13524.0,2204.0
13533,0,748.0,620.0,0.0,3568.0,3168.0,13532.0,13516.0,2212.0
13534,0,724.0,632.0,0.0,3576.0,3176.0,13512.0,13544.0,2220.0
13535,0,724.0,620.0,0.0,3560.0,3168.0,13536.0,13532.0,2240.0
13536,0,728.0,632.0,0.0,3576.0,3176.0,13548.0,13536.0,2208.0
13537,0,736.0,664.0,0.0,3600.0,3148.0,13520.0,13536.0,2216.0
13538,0,728.0,636.0,0.0,3548.0,3172.0,13520.0,13496.0,2200.0
13539,0,740.0,632.0,0.0,3564.0,3192.0,13516.0,13524.0,2196.0
13540,0,752.0,648.0,0.0,3568.0,3156.0,13536.0,13500.0,2208.0
13541,0,724.0,640.0,0.0,3548.0,3164.0,13520.0,13528.0,2216.0
13542,0,732.0,636.0,0.0,3580.0,3156.0,13536.0,13520.0,2216.0
13543,0,700.0,656.0,0.0,3580.0,3164.0,13500.0,13500.0,2200.0
13544,0,732.0,640.0,0.0,3572.0,3160.0,13528.0,13492.0,2192.0
13545,0,736.0,652.0,0.0,3592.0,3184.0,13536.0,13536.0,2196.0
13546,0,744.0,640.0,0.0,3560.0,3168.0,13524.0,13536.0,2200.0
13547,0,744.0,636.0,0.0,3568.0,3144.0,13524.0,13556.0,2188.0
13548,0,716.0,616.0,0.0,3568.0,3164.0,13512.0,13516.0,2208.0
13549,0,744.0,656.0,0.0,3600.0,3140.0,13544.0,13516.0,2188.0
13550,0,768.0,648.0,0.0,3576.0,3148.0,13508.0,13528.0,2208.0
13551,0,720.0,628.0,0.0,3580.0,3160.0,13528.0,13536.0,2188.0
13552,0,724.0,636.0,0.0,3572.0,3200.0,13536.0,13536.0,2192.0
13553,0,748.0,624.0,0.0,3576.0,3168.0,13500.0,13536.0,2188.0
13554,0,732.0,612.0,0.0,3568.0,3160.0,13516.0,13504.0,2196.0
