Counts,GestreIdentifier,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
28796,0,764.0,624.0,0.0,3664.0,3304.0,13532.0,13504.0,2292.0
28797,0,760.0,612.0,0.0,3632.0,3296.0,13516.0,13524.0,2288.0
28798,0,752.0,612.0,0.0,3640.0,3316.0,13496.0,13536.0,2300.0
28799,0,752.0,624.0,0.0,3636.0,3292.0,13520.0,13500.0,2280.0
28800,0,724.0,604.0,0.0,3640.0,3300.0,13500.0,13504.0,2284.0
28801,0,736.0,604.0,0.0,3616.0,3328.0,13536.0,13528.0,2276.0
28802,0,784.0,648.0,0.0,3612.0,3292.0,13536.0,13532.0,2276.0
28803,0,740.0,624.0,0.0,3648.0,3312.0,13508.0,13520.0,2288.0
28804,0,748.0,640.0,0.0,3648.0,3324.0,13520.0,13528.0,2296.0
28805,0,768.0,604.0,0.0,3652.0,3312.0,13516.0,13500.0,2276.0
28806,0,744.0,640.0,0.0,3636.0,3300.0,13544.0,13500.0,2304.0
28807,0,740.0,624.0,0.0,3628.0,3304.0,13540.0,13508.0,2276.0
28808,0,748.0,620.0,0.0,3648.0,3328.0,13496.0,13512.0,2292.0
28809,0,768.0,624.0,0.0,3636.0,3312.0,13500.0,13480.0,2272.0
28810,0,748.0,620.0,0.0,3620.0,3292.0,13516.0,13516.0,2284.0
28811,0,768.0,608.0,0.0,3636.0,3284.0,13512.0,13516.0,2292.0
28812,0,768.0,616.0,0.0,3612.0,3300.0,13540.0,13500.0,2292.0
28813,0,732.0,620.0,0.0,3640.0,3296.0,13496.0,13512.0,2276.0
28814,0,752.0,604.0,0.0,3640.0,3300.0,13536.0,13508.0,2276.0
28815,0,724.0,640.0,0.0,3612.0,3284.0,13500.0,13496.0,2284.0
28816,0,764.0,608.0,0.0,3628.0,3288.0,13520.0,13500.0,2284.0
28817,0,744.0,624.0,0.0,3612.0,3304.0,13524.0,13504.0,2288.0
28818,0,760.0,624.0,0.0,3612.0,3296.0,13536.0,13544.0,2268.0
28819,0,768.0,628.0,0.0,3620.0,3296.0,13508.0,13536.0,2276.0
28820,0,768.0,624.0,0.0,3612.0,3304.0,13536.0,13488.0,2304.0
28821,0,764.0,612.0,0.0,3628.0,3280.0,13512.0,13528.0,2288.0
28822,0,760.0,628.0,0.0,3628.0,3328.0,13520.0,13528.0,2308.0
28823,0,760.0,636.0,0.0,3632.0,3280.0,13528.0,13524.0,2276.0
28824,0,768.0,612.0,0.0,3632.0,3276.0,13528.0,13536.0,2268.0
28825,0,748.0,604.0,0.0,3636.0,3292.0,13532.0,13536.0,2296.0
28826,0,752.0,640.0,0.0,3636.0,3292.0,13520.0,13536.0,2272.0
28827,0,748.0,640.0,0.0,3656.0,3296.0,13548.0,13552.0,2292.0
28828,0,740.0,620.0,0.0,3636.0,3308.0,13528.0,13540.0,2292.0
28829,0,752.0,624.0,0.0,3644.0,3296.0,13516.0,13520.0,2300.0
28830,0,716.0,612.0,0.0,3632.0,3272.0,13536.0,13524.0,2276.0
28831,0,732.0,620.0,0.0,3620.0,3268.0,13520.0,13536.0,2300.0
28832,0,756.0,624.0,0.0,3628.0,3304.0,13520.0,13516.0,2328.0
28833,0,768.0,620.0,0.0,3632.0,3296.0,13544.0,13548.0,2284.0
28834,0,764.0,620.0,0.0,3632.0,3300.0,13528.0,13536.0,2276.0
28835,0,748.0,612.0,0.0,3664.0,3296.0,13520.0,13552.0,2296.0
28836,0,732.0,624.0,0.0,3612.0,3260.0,13532.0,13544.0,2296.0
28837,0,768.0,616.0,0.0,3640.0,3296.0,13500.0,13508.0,2308.0
28838,0,728.0,636.0,0.0,3636.0,3284.0,13516.0,13528.0,2288.0
