Counts,GestreIdentifier,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
37174,0,608.0,488.0,0.0,3464.0,2396.0,13516.0,13516.0,2404.0
37175,0,616.0,480.0,0.0,3452.0,2392.0,13520.0,13500.0,2412.0
37176,0,592.0,492.0,0.0,3452.0,2400.0,13520.0,13544.0,2380.0
37177,0,592.0,500.0,0.0,3472.0,2388.0,13532.0,13536.0,2416.0
37178,0,572.0,476.0,0.0,3440.0,2392.0,13496.0,13508.0,2424.0
37179,0,576.0,488.0,0.0,3460.0,2400.0,13488.0,13512.0,2404.0
37180,0,596.0,512.0,0.0,3448.0,2388.0,13520.0,13516.0,2412.0
37181,0,592.0,504.0,0.0,3460.0,2396.0,13508.0,13512.0,2424.0
37182,0,596.0,520.0,0.0,3448.0,2380.0,13504.0,13560.0,2432.0
37183,0,624.0,512.0,0.0,3444.0,2364.0,13536.0,13528.0,2416.0
37184,0,592.0,504.0,0.0,3452.0,2400.0,13524.0,13508.0,2408.0
37185,0,624.0,496.0,0.0,3456.0,2388.0,13484.0,13520.0,2400.0
37186,0,612.0,476.0,0.0,3456.0,2400.0,13504.0,13500.0,2432.0
37187,0,588.0,492.0,0.0,3476.0,2400.0,13520.0,13508.0,2408.0
37188,0,592.0,484.0,0.0,3444.0,2408.0,13528.0,13516.0,2416.0
37189,0,588.0,484.0,0.0,3456.0,2400.0,13552.0,13500.0,2404.0
37190,0,596.0,488.0,0.0,3452.0,2376.0,13536.0,13508.0,2412.0
37191,0,592.0,476.0,0.0,3468.0,2396.0,13528.0,13524.0,2420.0
37192,0,612.0,492.0,0.0,3472.0,2416.0,13516.0,13516.0,2428.0
37193,0,600.0,476.0,0.0,3436.0,2416.0,13524.0,13496.0,2404.0
37194,0,584.0,496.0,0.0,3460.0,2424.0,13512.0,13496.0,2404.0
37195,0,632.0,488.0,0.0,3452.0,2384.0,13468.0,13508.0,2424.0
37196,0,580.0,504.0,0.0,3448.0,2388.0,13492.0,13496.0,2432.0
37197,0,600.0,476.0,0.0,3452.0,2424.0,13496.0,13500.0,2408.0
37198,0,588.0,492.0,0.0,3464.0,2384.0,13528.0,13524.0,2400.0
37199,0,572.0,504.0,0.0,3452.0,2416.0,13516.0,13512.0,2396.0
37200,0,572.0,496.0,0.0,3456.0,2416.0,13536.0,13536.0,2416.0
37201,0,580.0,488.0,0.0,3472.0,2388.0,13516.0,13516.0,2424.0
37202,0,572.0,484.0,0.0,3440.0,2400.0,13512.0,13500.0,2424.0
37203,0,572.0,520.0,0.0,3468.0,2400.0,13536.0,13524.0,2396.0
37204,0,608.0,476.0,0.0,3460.0,2392.0,13504.0,13492.0,2408.0
37205,0,596.0,512.0,0.0,3440.0,2392.0,13504.0,13500.0,2432.0
37206,0,596.0,492.0,0.0,3460.0,2388.0,13520.0,13492.0,2432.0
37207,0,576.0,496.0,0.0,3452.0,2388.0,13536.0,13532.0,2408.0
37208,0,600.0,508.0,0.0,3456.0,2388.0,13548.0,13512.0,2408.0
37209,0,572.0,488.0,0.0,3464.0,2388.0,13524.0,13528.0,2424.0
37210,0,604.0,500.0,0.0,3488.0,2388.0,13500.0,13516.0,2424.0
37211,0,588.0,500.0,0.0,3448.0,2404.0,13524.0,13500.0,2396.0
37212,0,588.0,480.0,0.0,3452.0,2388.0,13500.0,13516.0,2416.0
37213,0,608.0,500.0,0.0,3472.0,2376.0,13520.0,13512.0,2412.0
37214,0,608.0,496.0,0.0,3456.0,2380.0,13500.0,13504.0,2424.0
37215,0,572.0,512.0,0.0,3460.0,2380.0,13512.0,13508.0,2396.0
37216,0,588.0,484.0,0.0,3460.0,2392.0,13520.0,13540.0,2400.0
37217,0,608.0,476.0,0.0,3472.0,2388.0,13500.0,13528.0,2424.0
37218,0,600.0,484.0,0.0,3460.0,2408.0,13536.0,13500.0,2412.0
37219,0,608.0,488.0,0.0,3464.0,2400.0,13540.0,13504.0,2420.0
37220,0,592.0,476.0,0.0,3452.0,2392.0,13512.0,13528.0,2432.0
37221,0,592.0,488.0,0.0,3464.0,2372.0,13504.0,13508.0,2424.0
37222,0,608.0,512.0,0.0,3436.0,2400.0,13516.0,13508.0,2412.0
37223,0,592.0,496.0,0.0,3452.0,2396.0,13524.0,13524.0,2400.0
37224,0,588.0,500.0,0.0,3440.0,2384.0,13524.0,13524.0,2424.0
37225,0,572.0,496.0,0.0,3448.0,2416.0,13536.0,13524.0,2440.0
37226,0,592.0,488.0,0.0,3460.0,2416.0,13552.0,13528.0,2424.0
37227,0,572.0,492.0,0.0,3464.0,2388.0,13524.0,13528.0,2416.0
37228,0,604.0,476.0,0.0,3460.0,2380.0,13568.0,13544.0,2424.0
37229,0,608.0,492.0,0.0,3452.0,2408.0,13520.0,13524.0,2428.0
37230,0,596.0,472.0,0.0,3464.0,2392.0,13552.0,13512.0,2396.0
37231,0,608.0,476.0,0.0,3456.0,2416.0,13504.0,13532.0,2416.0
37232,0,572.0,484.0,0.0,3464.0,2392.0,13504.0,13520.0,2436.0
37233,0,584.0,476.0,0.0,3464.0,2408.0,13528.0,13524.0,2420.0
37234,0,584.0,500.0,0.0,3472.0,2396.0,13528.0,13536.0,2412.0
37235,0,608.0,492.0,0.0,3460.0,2396.0,13512.0,13500.0,2416.0
37236,0,600.0,496.0,0.0,3444.0,2404.0,13528.0,13492.0,2412.0
37237,0,584.0,476.0,0.0,3456.0,2412.0,13500.0,13476.0,2412.0
37238,0,596.0,496.0,0.0,3460.0,2400.0,13520.0,13500.0,2432.0
37239,0,580.0,484.0,0.0,3452.0,2400.0,13500.0,13496.0,2428.0
37240,0,592.0,500.0,0.0,3448.0,2416.0,13496.0,13520.0,2428.0
37241,0,588.0,476.0,0.0,3472.0,2416.0,13520.0,13536.0,2396.0
37242,0,592.0,488.0,0.0,3472.0,2416.0,13512.0,13500.0,2412.0
37243,0,584.0,480.0,0.0,3456.0,2392.0,13520.0,13516.0,2396.0
37244,0,592.0,488.0,0.0,3460.0,2388.0,13512.0,13500.0,2416.0
37245,0,580.0,468.0,0.0,3460.0,2392.0,13516.0,13488.0,2420.0
37246,0,572.0,500.0,0.0,3448.0,2364.0,13504.0,13536.0,2404.0
37247,0,588.0,512.0,0.0,3484.0,2400.0,13504.0,13516.0,2440.0
37248,0,592.0,476.0,0.0,3452.0,2404.0,13536.0,13524.0,2396.0
37249,0,588.0,468.0,0.0,3444.0,2416.0,13512.0,13488.0,2396.0
37250,0,580.0,480.0,0.0,3468.0,2388.0,13524.0,13532.0,2448.0
37251,0,592.0,504.0,0.0,3464.0,2400.0,13508.0,13504.0,2436.0
37252,0,572.0,484.0,0.0,3448.0,2396.0,13520.0,13500.0,2388.0
37253,0,596.0,504.0,0.0,3448.0,2400.0,13500.0,13532.0,2408.0
37254,0,604.0,512.0,0.0,3456.0,2400.0,13492.0,13520.0,2424.0
37255,0,616.0,488.0,0.0,3460.0,2388.0,13512.0,13520.0,2408.0
37256,0,612.0,476.0,0.0,3460.0,2400.0,13524.0,13508.0,2392.0
37257,0,584.0,476.0,0.0,3452.0,2416.0,13504.0,13516.0,2432.0
37258,0,600.0,484.0,0.0,3436.0,2396.0,13528.0,13532.0,2424.0
37259,0,580.0,512.0,0.0,3448.0,2380.0,13508.0,13500.0,2424.0
37260,0,580.0,476.0,0.0,3444.0,2408.0,13500.0,13488.0,2436.0
37261,0,564.0,484.0,0.0,3448.0,2408.0,13520.0,13520.0,2396.0
37262,0,592.0,476.0,0.0,3448.0,2392.0,13524.0,13504.0,2432.0
37263,0,612.0,488.0,0.0,3456.0,2412.0,13520.0,13504.0,2388.0
37264,0,608.0,496.0,0.0,3452.0,2396.0,13476.0,13504.0,2432.0
37265,0,596.0,492.0,0.0,3464.0,2408.0,13524.0,13504.0,2416.0
37266,0,588.0,492.0,0.0,3436.0,2404.0,13516.0,13508.0,2396.0
37267,0,600.0,480.0,0.0,3452.0,2416.0,13500.0,13516.0,2420.0
37268,0,596.0,496.0,0.0,3456.0,2396.0,13512.0,13508.0,2424.0
37269,0,592.0,492.0,0.0,3452.0,2404.0,13536.0,13492.0,2416.0
37270,0,580.0,496.0,0.0,3444.0,2412.0,13512.0,13504.0,2404.0
37271,0,596.0,460.0,0.0,3444.0,2392.0,13520.0,13512.0,2428.0
37272,0,588.0,512.0,0.0,3456.0,2404.0,13516.0,13508.0,2416.0
37273,0,584.0,476.0,0.0,3444.0,2432.0,13500.0,13508.0,2424.0
37274,0,604.0,476.0,0.0,3452.0,2396.0,13516.0,13492.0,2420.0
37275,0,580.0,476.0,0.0,3440.0,2412.0,13504.0,13504.0,2416.0
37276,0,604.0,472.0,0.0,3468.0,2416.0,13492.0,13520.0,2400.0
37277,0,584.0,504.0,0.0,3452.0,2404.0,13512.0,13548.0,2408.0
