Counts,GestreIdentifier,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
5419,0,752.0,592.0,0.0,3552.0,3176.0,13528.0,13516.0,2264.0
5420,0,760.0,608.0,0.0,3544.0,3180.0,13500.0,13492.0,2272.0
5421,0,760.0,612.0,0.0,3552.0,3168.0,13520.0,13512.0,2288.0
5422,0,732.0,624.0,0.0,3564.0,3184.0,13512.0,13512.0,2280.0
5423,0,756.0,604.0,0.0,3564.0,3200.0,13500.0,13504.0,2276.0
5424,0,756.0,616.0,0.0,3560.0,3164.0,13512.0,13504.0,2276.0
5425,0,776.0,632.0,0.0,3580.0,3188.0,13512.0,13520.0,2276.0
5426,0,768.0,612.0,0.0,3544.0,3192.0,13536.0,13500.0,2260.0
5427,0,760.0,640.0,0.0,3572.0,3168.0,13536.0,13504.0,2288.0
5428,0,764.0,640.0,0.0,3556.0,3204.0,13500.0,13524.0,2268.0
5429,0,732.0,612.0,0.0,3568.0,3184.0,13516.0,13528.0,2304.0
5430,0,732.0,620.0,0.0,3568.0,3208.0,13492.0,13524.0,2268.0
5431,0,748.0,620.0,0.0,3552.0,3176.0,13500.0,13504.0,2260.0
5432,0,768.0,620.0,0.0,3572.0,3180.0,13488.0,13512.0,2288.0
5433,0,800.0,640.0,0.0,3580.0,3176.0,13536.0,13528.0,2268.0
5434,0,752.0,628.0,0.0,3560.0,3188.0,13512.0,13532.0,2288.0
5435,0,768.0,612.0,0.0,3568.0,3172.0,13536.0,13508.0,2288.0
5436,0,752.0,612.0,0.0,3584.0,3164.0,13544.0,13504.0,2300.0
5437,0,768.0,612.0,0.0,3572.0,3200.0,13500.0,13544.0,2296.0
5438,0,756.0,612.0,0.0,3572.0,3176.0,13532.0,13536.0,2304.0
5439,0,756.0,628.0,0.0,3568.0,3164.0,13536.0,13500.0,2280.0
5440,0,764.0,624.0,0.0,3548.0,3204.0,13528.0,13536.0,2292.0
5441,0,760.0,632.0,0.0,3572.0,3216.0,13516.0,13520.0,2312.0
5442,0,748.0,628.0,0.0,3568.0,3180.0,13536.0,13520.0,2276.0
5443,0,752.0,616.0,0.0,3548.0,3176.0,13532.0,13508.0,2260.0
5444,0,752.0,636.0,0.0,3568.0,3192.0,13536.0,13508.0,2304.0
5445,0,764.0,628.0,0.0,3564.0,3204.0,13536.0,13516.0,2288.0
5446,0,724.0,608.0,0.0,3568.0,3184.0,13516.0,13496.0,2288.0
5447,0,744.0,628.0,0.0,3548.0,3208.0,13532.0,13512.0,2268.0
5448,0,776.0,636.0,0.0,3560.0,3192.0,13504.0,13516.0,2296.0
5449,0,768.0,624.0,0.0,3548.0,3180.0,13516.0,13536.0,2280.0
5450,0,740.0,644.0,0.0,3576.0,3184.0,13528.0,13500.0,2276.0
5451,0,756.0,604.0,0.0,3576.0,3180.0,13536.0,13536.0,2304.0
5452,0,764.0,628.0,0.0,3552.0,3200.0,13532.0,13512.0,2276.0
5453,0,776.0,604.0,0.0,3572.0,3180.0,13532.0,13528.0,2288.0
5454,0,768.0,620.0,0.0,3560.0,3176.0,13500.0,13532.0,2288.0
5455,0,768.0,640.0,0.0,3556.0,3188.0,13488.0,13512.0,2304.0
5456,0,736.0,624.0,0.0,3572.0,3204.0,13492.0,13508.0,2260.0
5457,0,752.0,632.0,0.0,3556.0,3172.0,13536.0,13516.0,2276.0
5458,0,760.0,620.0,0.0,3548.0,3180.0,13548.0,13500.0,2284.0
5459,0,764.0,612.0,0.0,3572.0,3192.0,13524.0,13524.0,2292.0
5460,0,760.0,628.0,0.0,3560.0,3220.0,13536.0,13532.0,2288.0
5461,0,768.0,592.0,0.0,3548.0,3164.0,13520.0,13528.0,2268.0
5462,0,768.0,624.0,0.0,3560.0,3184.0,13540.0,13500.0,2304.0
5463,0,768.0,636.0,0.0,3556.0,3180.0,13524.0,13528.0,2296.0
5464,0,764.0,604.0,0.0,3572.0,3164.0,13512.0,13536.0,2300.0
5465,0,768.0,640.0,0.0,3568.0,3176.0,13516.0,13496.0,2296.0
5466,0,756.0,620.0,0.0,3552.0,3176.0,13568.0,13500.0,2288.0
5467,0,760.0,632.0,0.0,3560.0,3176.0,13516.0,13536.0,2280.0
5468,0,756.0,612.0,0.0,3576.0,3172.0,13528.0,13504.0,2272.0
5469,0,756.0,624.0,0.0,3544.0,3164.0,13500.0,13528.0,2284.0
5470,0,772.0,620.0,0.0,3548.0,3172.0,13520.0,13524.0,2292.0
5471,0,740.0,608.0,0.0,3548.0,3200.0,13536.0,13528.0,2268.0
5472,0,764.0,612.0,0.0,3572.0,3164.0,13540.0,13516.0,2276.0
5473,0,748.0,628.0,0.0,3568.0,3156.0,13512.0,13520.0,2280.0
5474,0,764.0,604.0,0.0,3576.0,3216.0,13516.0,13508.0,2288.0
5475,0,748.0,604.0,0.0,3540.0,3172.0,13496.0,13512.0,2272.0
5476,0,756.0,604.0,0.0,3548.0,3200.0,13536.0,13524.0,2268.0
5477,0,748.0,608.0,0.0,3568.0,3204.0,13508.0,13516.0,2272.0
5478,0,768.0,616.0,0.0,3560.0,3216.0,13532.0,13540.0,2264.0
5479,0,764.0,620.0,0.0,3576.0,3200.0,13528.0,13524.0,2288.0
5480,0,784.0,628.0,0.0,3568.0,3188.0,13536.0,13524.0,2304.0
5481,0,760.0,648.0,0.0,3564.0,3220.0,13508.0,13508.0,2292.0
5482,0,760.0,632.0,0.0,3584.0,3176.0,13520.0,13544.0,2288.0
5483,0,768.0,632.0,0.0,3568.0,3188.0,13512.0,13500.0,2292.0
5484,0,768.0,616.0,0.0,3556.0,3192.0,13500.0,13508.0,2276.0
5485,0,728.0,628.0,0.0,3560.0,3208.0,13520.0,13492.0,2268.0
5486,0,756.0,644.0,0.0,3568.0,3164.0,13536.0,13516.0,2268.0
5487,0,760.0,620.0,0.0,3548.0,3180.0,13524.0,13524.0,2268.0
5488,0,760.0,624.0,0.0,3568.0,3200.0,13504.0,13504.0,2296.0
5489,0,768.0,616.0,0.0,3560.0,3176.0,13520.0,13492.0,2252.0
5490,0,740.0,600.0,0.0,3580.0,3200.0,13504.0,13492.0,2268.0
5491,0,764.0,624.0,0.0,3580.0,3164.0,13528.0,13524.0,2268.0
5492,0,740.0,608.0,0.0,3564.0,3188.0,13496.0,13500.0,2292.0
5493,0,752.0,620.0,0.0,3548.0,3196.0,13508.0,13512.0,2272.0
5494,0,760.0,604.0,0.0,3548.0,3188.0,13528.0,13528.0,2284.0
5495,0,784.0,624.0,0.0,3556.0,3168.0,13520.0,13500.0,2272.0
5496,0,764.0,612.0,0.0,3556.0,3184.0,13520.0,13512.0,2272.0
5497,0,764.0,628.0,0.0,3536.0,3208.0,13528.0,13552.0,2280.0
5498,0,752.0,620.0,0.0,3564.0,3192.0,13508.0,13500.0,2252.0
5499,0,740.0,640.0,0.0,3560.0,3164.0,13504.0,13520.0,2288.0
5500,0,768.0,640.0,0.0,3560.0,3192.0,13524.0,13540.0,2272.0
5501,0,732.0,640.0,0.0,3552.0,3216.0,13516.0,13520.0,2304.0
5502,0,784.0,620.0,0.0,3556.0,3188.0,13520.0,13520.0,2288.0
5503,0,748.0,624.0,0.0,3544.0,3200.0,13512.0,13536.0,2308.0
5504,0,760.0,640.0,0.0,3540.0,3188.0,13504.0,13500.0,2272.0
5505,0,776.0,616.0,0.0,3560.0,3180.0,13500.0,13500.0,2280.0
5506,0,776.0,640.0,0.0,3580.0,3164.0,13520.0,13536.0,2272.0
5507,0,748.0,628.0,0.0,3576.0,3200.0,13524.0,13500.0,2280.0
5508,0,760.0,632.0,0.0,3548.0,3200.0,13544.0,13512.0,2264.0
5509,0,744.0,640.0,0.0,3592.0,3208.0,13520.0,13528.0,2260.0
5510,0,748.0,628.0,0.0,3576.0,3176.0,13524.0,13500.0,2284.0
5511,0,768.0,612.0,0.0,3568.0,3176.0,13536.0,13532.0,2296.0
5512,0,784.0,620.0,0.0,3568.0,3188.0,13532.0,13528.0,2276.0
5513,0,768.0,620.0,0.0,3580.0,3188.0,13524.0,13532.0,2276.0
