Counts,GestreIdentifier,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
49018,0,852.0,576.0,0.0,3604.0,2608.0,13528.0,13512.0,2264.0
49019,0,860.0,540.0,0.0,3608.0,2612.0,13508.0,13540.0,2276.0
49020,0,864.0,568.0,0.0,3576.0,2620.0,13500.0,13524.0,2284.0
49021,0,828.0,552.0,0.0,3584.0,2632.0,13536.0,13520.0,2304.0
49022,0,856.0,540.0,0.0,3588.0,2616.0,13492.0,13520.0,2272.0
49023,0,852.0,556.0,0.0,3584.0,2620.0,13500.0,13496.0,2288.0
49024,0,828.0,576.0,0.0,3600.0,2636.0,13460.0,13516.0,2276.0
49025,0,844.0,576.0,0.0,3588.0,2616.0,13496.0,13512.0,2288.0
49026,0,848.0,532.0,0.0,3568.0,2640.0,13500.0,13500.0,2276.0
49027,0,828.0,548.0,0.0,3588.0,2612.0,13500.0,13508.0,2296.0
49028,0,864.0,564.0,0.0,3580.0,2628.0,13496.0,13520.0,2276.0
49029,0,848.0,552.0,0.0,3600.0,2628.0,13484.0,13500.0,2284.0
49030,0,820.0,560.0,0.0,3564.0,2624.0,13484.0,13488.0,2268.0
49031,0,828.0,552.0,0.0,3572.0,2616.0,13536.0,13552.0,2272.0
49032,0,856.0,560.0,0.0,3584.0,2616.0,13536.0,13484.0,2260.0
49033,0,828.0,548.0,0.0,3580.0,2612.0,13508.0,13504.0,2288.0
49034,0,856.0,564.0,0.0,3584.0,2628.0,13500.0,13520.0,2292.0
49035,0,856.0,540.0,0.0,3592.0,2624.0,13496.0,13508.0,2280.0
49036,0,852.0,552.0,0.0,3596.0,2596.0,13512.0,13508.0,2292.0
49037,0,836.0,540.0,0.0,3580.0,2624.0,13500.0,13492.0,2296.0
49038,0,852.0,568.0,0.0,3592.0,2624.0,13528.0,13500.0,2276.0
49039,0,864.0,548.0,0.0,3600.0,2616.0,13544.0,13508.0,2276.0
49040,0,844.0,560.0,0.0,3600.0,2620.0,13520.0,13492.0,2304.0
49041,0,844.0,544.0,0.0,3616.0,2624.0,13508.0,13536.0,2276.0
49042,0,856.0,540.0,0.0,3580.0,2620.0,13492.0,13500.0,2296.0
49043,0,844.0,576.0,0.0,3588.0,2612.0,13500.0,13520.0,2276.0
49044,0,864.0,560.0,0.0,3576.0,2616.0,13528.0,13508.0,2260.0
49045,0,840.0,540.0,0.0,3600.0,2628.0,13544.0,13524.0,2280.0
49046,0,844.0,576.0,0.0,3616.0,2612.0,13500.0,13508.0,2304.0
49047,0,828.0,576.0,0.0,3600.0,2600.0,13512.0,13476.0,2284.0
49048,0,848.0,564.0,0.0,3604.0,2616.0,13512.0,13496.0,2288.0
49049,0,864.0,540.0,0.0,3580.0,2588.0,13504.0,13516.0,2304.0
49050,0,836.0,556.0,0.0,3580.0,2620.0,13500.0,13520.0,2296.0
49051,0,840.0,552.0,0.0,3580.0,2624.0,13492.0,13524.0,2296.0
49052,0,864.0,544.0,0.0,3588.0,2588.0,13508.0,13484.0,2276.0
49053,0,828.0,568.0,0.0,3568.0,2616.0,13520.0,13500.0,2276.0
49054,0,856.0,552.0,0.0,3600.0,2608.0,13520.0,13488.0,2280.0
49055,0,840.0,576.0,0.0,3584.0,2632.0,13520.0,13516.0,2288.0
49056,0,844.0,564.0,0.0,3584.0,2624.0,13504.0,13500.0,2292.0
49057,0,848.0,532.0,0.0,3616.0,2624.0,13508.0,13516.0,2268.0
49058,0,848.0,548.0,0.0,3604.0,2600.0,13500.0,13488.0,2292.0
49059,0,836.0,540.0,0.0,3604.0,2632.0,13520.0,13500.0,2296.0
49060,0,864.0,576.0,0.0,3600.0,2620.0,13496.0,13512.0,2304.0
49061,0,844.0,548.0,0.0,3588.0,2624.0,13520.0,13512.0,2296.0
49062,0,836.0,584.0,0.0,3592.0,2624.0,13532.0,13532.0,2296.0
49063,0,856.0,536.0,0.0,3564.0,2608.0,13504.0,13508.0,2296.0
49064,0,860.0,560.0,0.0,3596.0,2608.0,13524.0,13516.0,2280.0
49065,0,856.0,556.0,0.0,3596.0,2632.0,13512.0,13556.0,2288.0
49066,0,828.0,556.0,0.0,3600.0,2588.0,13500.0,13504.0,2276.0
49067,0,840.0,560.0,0.0,3596.0,2620.0,13528.0,13524.0,2300.0
49068,0,860.0,540.0,0.0,3596.0,2604.0,13516.0,13520.0,2284.0
49069,0,828.0,548.0,0.0,3592.0,2616.0,13524.0,13536.0,2304.0
49070,0,836.0,564.0,0.0,3580.0,2628.0,13516.0,13544.0,2292.0
49071,0,852.0,572.0,0.0,3588.0,2612.0,13520.0,13536.0,2296.0
49072,0,840.0,576.0,0.0,3584.0,2588.0,13536.0,13524.0,2304.0
49073,0,872.0,568.0,0.0,3600.0,2612.0,13500.0,13520.0,2268.0
49074,0,840.0,524.0,0.0,3592.0,2616.0,13484.0,13504.0,2276.0
49075,0,828.0,572.0,0.0,3584.0,2612.0,13520.0,13504.0,2292.0
49076,0,852.0,564.0,0.0,3600.0,2580.0,13484.0,13536.0,2268.0
49077,0,824.0,584.0,0.0,3596.0,2624.0,13512.0,13544.0,2264.0
49078,0,848.0,552.0,0.0,3592.0,2588.0,13520.0,13512.0,2304.0
49079,0,856.0,564.0,0.0,3584.0,2604.0,13508.0,13488.0,2276.0
49080,0,840.0,548.0,0.0,3612.0,2588.0,13520.0,13500.0,2276.0
49081,0,852.0,568.0,0.0,3616.0,2628.0,13536.0,13500.0,2264.0
49082,0,840.0,548.0,0.0,3584.0,2620.0,13540.0,13524.0,2292.0
49083,0,828.0,572.0,0.0,3592.0,2604.0,13508.0,13520.0,2276.0
49084,0,836.0,548.0,0.0,3588.0,2596.0,13508.0,13524.0,2276.0
49085,0,844.0,576.0,0.0,3580.0,2588.0,13504.0,13488.0,2284.0
49086,0,828.0,552.0,0.0,3584.0,2620.0,13500.0,13520.0,2272.0
49087,0,836.0,560.0,0.0,3616.0,2616.0,13512.0,13520.0,2268.0
49088,0,860.0,552.0,0.0,3584.0,2588.0,13516.0,13512.0,2276.0
49089,0,836.0,544.0,0.0,3584.0,2624.0,13500.0,13500.0,2284.0
49090,0,840.0,548.0,0.0,3588.0,2616.0,13520.0,13508.0,2284.0
49091,0,872.0,556.0,0.0,3600.0,2624.0,13504.0,13500.0,2296.0
49092,0,848.0,576.0,0.0,3588.0,2604.0,13552.0,13524.0,2284.0
49093,0,848.0,560.0,0.0,3596.0,2608.0,13536.0,13520.0,2276.0
49094,0,844.0,544.0,0.0,3592.0,2612.0,13544.0,13504.0,2288.0
49095,0,852.0,568.0,0.0,3616.0,2608.0,13520.0,13500.0,2284.0
49096,0,828.0,552.0,0.0,3584.0,2596.0,13500.0,13536.0,2280.0
49097,0,828.0,572.0,0.0,3596.0,2604.0,13500.0,13540.0,2276.0
49098,0,864.0,572.0,0.0,3580.0,2624.0,13520.0,13500.0,2292.0
49099,0,824.0,540.0,0.0,3612.0,2624.0,13532.0,13524.0,2268.0
49100,0,828.0,576.0,0.0,3616.0,2600.0,13524.0,13536.0,2264.0
49101,0,844.0,572.0,0.0,3604.0,2616.0,13492.0,13520.0,2304.0
49102,0,848.0,568.0,0.0,3600.0,2612.0,13500.0,13520.0,2280.0
49103,0,848.0,584.0,0.0,3600.0,2604.0,13536.0,13520.0,2304.0
49104,0,848.0,576.0,0.0,3596.0,2604.0,13504.0,13508.0,2288.0
49105,0,876.0,560.0,0.0,3572.0,2608.0,13536.0,13532.0,2280.0
49106,0,856.0,560.0,0.0,3580.0,2608.0,13508.0,13492.0,2284.0
49107,0,864.0,560.0,0.0,3600.0,2640.0,13520.0,13500.0,2276.0
49108,0,852.0,576.0,0.0,3608.0,2632.0,13504.0,13492.0,2280.0
49109,0,840.0,576.0,0.0,3572.0,2588.0,13524.0,13524.0,2292.0
