Counts,GestreIdentifier,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
33583,0,856.0,560.0,0.0,3588.0,2640.0,13500.0,13484.0,2284.0
33584,0,832.0,560.0,0.0,3564.0,2636.0,13544.0,13504.0,2292.0
33585,0,852.0,552.0,0.0,3580.0,2620.0,13536.0,13524.0,2288.0
33586,0,844.0,560.0,0.0,3548.0,2612.0,13504.0,13512.0,2304.0
33587,0,856.0,552.0,0.0,3584.0,2620.0,13536.0,13512.0,2292.0
33588,0,840.0,548.0,0.0,3572.0,2612.0,13508.0,13500.0,2284.0
33589,0,856.0,564.0,0.0,3576.0,2624.0,13536.0,13544.0,2320.0
33590,0,832.0,572.0,0.0,3576.0,2616.0,13504.0,13484.0,2296.0
33591,0,828.0,568.0,0.0,3548.0,2628.0,13504.0,13536.0,2280.0
33592,0,844.0,568.0,0.0,3580.0,2620.0,13536.0,13528.0,2292.0
33593,0,828.0,556.0,0.0,3584.0,2620.0,13508.0,13520.0,2304.0
33594,0,872.0,552.0,0.0,3580.0,2612.0,13532.0,13508.0,2276.0
33595,0,828.0,568.0,0.0,3616.0,2628.0,13532.0,13496.0,2284.0
33596,0,848.0,560.0,0.0,3572.0,2604.0,13492.0,13508.0,2304.0
33597,0,848.0,576.0,0.0,3592.0,2624.0,13500.0,13504.0,2276.0
33598,0,840.0,548.0,0.0,3568.0,2620.0,13520.0,13516.0,2284.0
33599,0,868.0,572.0,0.0,3572.0,2616.0,13516.0,13496.0,2268.0
33600,0,844.0,520.0,0.0,3572.0,2596.0,13504.0,13536.0,2268.0
33601,0,864.0,576.0,0.0,3548.0,2632.0,13504.0,13508.0,2304.0
33602,0,856.0,548.0,0.0,3592.0,2616.0,13524.0,13508.0,2292.0
33603,0,840.0,540.0,0.0,3584.0,2612.0,13484.0,13508.0,2280.0
33604,0,856.0,568.0,0.0,3580.0,2608.0,13484.0,13504.0,2288.0
33605,0,852.0,556.0,0.0,3572.0,2608.0,13500.0,13512.0,2296.0
33606,0,864.0,564.0,0.0,3568.0,2604.0,13508.0,13508.0,2288.0
33607,0,864.0,560.0,0.0,3548.0,2608.0,13504.0,13504.0,2276.0
33608,0,848.0,556.0,0.0,3584.0,2600.0,13492.0,13500.0,2308.0
33609,0,848.0,560.0,0.0,3600.0,2624.0,13508.0,13484.0,2276.0
33610,0,860.0,564.0,0.0,3576.0,2612.0,13516.0,13504.0,2276.0
33611,0,864.0,568.0,0.0,3576.0,2604.0,13536.0,13508.0,2272.0
33612,0,848.0,564.0,0.0,3580.0,2632.0,13528.0,13496.0,2280.0
33613,0,824.0,584.0,0.0,3596.0,2616.0,13504.0,13504.0,2304.0
33614,0,852.0,572.0,0.0,3568.0,2608.0,13508.0,13532.0,2284.0
33615,0,828.0,564.0,0.0,3592.0,2616.0,13500.0,13520.0,2268.0
33616,0,828.0,564.0,0.0,3568.0,2596.0,13500.0,13508.0,2280.0
33617,0,868.0,564.0,0.0,3588.0,2624.0,13504.0,13504.0,2272.0
33618,0,824.0,560.0,0.0,3556.0,2612.0,13512.0,13524.0,2320.0
33619,0,844.0,576.0,0.0,3564.0,2600.0,13524.0,13516.0,2292.0
33620,0,816.0,576.0,0.0,3596.0,2612.0,13504.0,13500.0,2284.0
33621,0,844.0,552.0,0.0,3572.0,2616.0,13500.0,13536.0,2292.0
33622,0,840.0,584.0,0.0,3588.0,2616.0,13520.0,13512.0,2320.0
33623,0,860.0,536.0,0.0,3572.0,2608.0,13508.0,13516.0,2296.0
33624,0,856.0,576.0,0.0,3568.0,2636.0,13516.0,13500.0,2280.0
33625,0,852.0,548.0,0.0,3584.0,2624.0,13524.0,13508.0,2276.0
33626,0,864.0,552.0,0.0,3556.0,2612.0,13500.0,13500.0,2284.0
33627,0,824.0,572.0,0.0,3568.0,2624.0,13532.0,13532.0,2296.0
33628,0,848.0,556.0,0.0,3576.0,2608.0,13516.0,13532.0,2276.0
33629,0,852.0,548.0,0.0,3584.0,2632.0,13504.0,13508.0,2304.0
33630,0,848.0,544.0,0.0,3592.0,2624.0,13512.0,13508.0,2300.0
33631,0,836.0,576.0,0.0,3592.0,2612.0,13532.0,13524.0,2288.0
33632,0,872.0,560.0,0.0,3600.0,2612.0,13536.0,13512.0,2284.0
33633,0,828.0,544.0,0.0,3584.0,2616.0,13536.0,13516.0,2304.0
33634,0,824.0,564.0,0.0,3584.0,2616.0,13512.0,13500.0,2296.0
33635,0,836.0,572.0,0.0,3584.0,2620.0,13504.0,13520.0,2288.0
33636,0,840.0,556.0,0.0,3588.0,2596.0,13552.0,13516.0,2280.0
33637,0,864.0,540.0,0.0,3576.0,2608.0,13508.0,13516.0,2288.0
33638,0,832.0,548.0,0.0,3592.0,2588.0,13484.0,13508.0,2288.0
33639,0,880.0,556.0,0.0,3576.0,2604.0,13500.0,13516.0,2304.0
33640,0,840.0,560.0,0.0,3572.0,2596.0,13552.0,13536.0,2296.0
33641,0,848.0,564.0,0.0,3572.0,2612.0,13528.0,13520.0,2308.0
33642,0,856.0,572.0,0.0,3592.0,2604.0,13532.0,13512.0,2304.0
33643,0,848.0,568.0,0.0,3572.0,2608.0,13500.0,13536.0,2296.0
33644,0,840.0,556.0,0.0,3564.0,2592.0,13532.0,13512.0,2316.0
33645,0,844.0,564.0,0.0,3584.0,2604.0,13544.0,13532.0,2288.0
33646,0,864.0,568.0,0.0,3572.0,2584.0,13512.0,13520.0,2308.0
33647,0,852.0,540.0,0.0,3596.0,2596.0,13524.0,13504.0,2300.0
33648,0,856.0,576.0,0.0,3576.0,2620.0,13516.0,13536.0,2296.0
33649,0,856.0,568.0,0.0,3588.0,2624.0,13512.0,13524.0,2276.0
33650,0,864.0,540.0,0.0,3572.0,2612.0,13528.0,13508.0,2280.0
33651,0,856.0,556.0,0.0,3576.0,2612.0,13508.0,13476.0,2284.0
33652,0,840.0,576.0,0.0,3584.0,2624.0,13520.0,13536.0,2296.0
33653,0,860.0,564.0,0.0,3572.0,2612.0,13504.0,13492.0,2300.0
33654,0,844.0,564.0,0.0,3540.0,2584.0,13520.0,13508.0,2284.0
33655,0,844.0,556.0,0.0,3576.0,2600.0,13484.0,13520.0,2304.0
33656,0,860.0,540.0,0.0,3568.0,2624.0,13524.0,13504.0,2280.0
33657,0,804.0,560.0,0.0,3584.0,2608.0,13500.0,13536.0,2308.0
33658,0,848.0,548.0,0.0,3568.0,2624.0,13500.0,13524.0,2292.0
33659,0,880.0,572.0,0.0,3584.0,2604.0,13504.0,13496.0,2308.0
33660,0,844.0,564.0,0.0,3576.0,2608.0,13512.0,13500.0,2304.0
33661,0,848.0,564.0,0.0,3560.0,2624.0,13524.0,13516.0,2308.0
33662,0,832.0,568.0,0.0,3600.0,2612.0,13536.0,13520.0,2300.0
33663,0,844.0,544.0,0.0,3556.0,2624.0,13500.0,13528.0,2292.0
33664,0,836.0,540.0,0.0,3584.0,2612.0,13500.0,13500.0,2304.0
33665,0,852.0,584.0,0.0,3592.0,2616.0,13524.0,13512.0,2280.0
33666,0,824.0,576.0,0.0,3564.0,2612.0,13536.0,13528.0,2296.0
33667,0,848.0,564.0,0.0,3564.0,2620.0,13524.0,13516.0,2292.0
33668,0,844.0,540.0,0.0,3580.0,2636.0,13520.0,13512.0,2324.0
33669,0,856.0,576.0,0.0,3564.0,2620.0,13484.0,13512.0,2300.0
33670,0,864.0,568.0,0.0,3580.0,2600.0,13512.0,13520.0,2292.0
33671,0,868.0,552.0,0.0,3572.0,2624.0,13528.0,13508.0,2288.0
33672,0,864.0,540.0,0.0,3588.0,2604.0,13500.0,13528.0,2304.0
33673,0,840.0,568.0,0.0,3584.0,2600.0,13528.0,13524.0,2292.0
33674,0,852.0,564.0,0.0,3576.0,2620.0,13536.0,13508.0,2280.0
33675,0,832.0,552.0,0.0,3584.0,2588.0,13488.0,13520.0,2296.0
33676,0,828.0,548.0,0.0,3572.0,2604.0,13496.0,13516.0,2292.0
33677,0,828.0,540.0,0.0,3572.0,2624.0,13504.0,13504.0,2288.0
33678,0,864.0,556.0,0.0,3564.0,2608.0,13512.0,13500.0,2300.0
