Counts,GestreIdentifier,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
58240,0,768.0,640.0,0.0,3672.0,3104.0,13500.0,13512.0,2272.0
58241,0,768.0,604.0,0.0,3660.0,3100.0,13480.0,13520.0,2264.0
58242,0,764.0,624.0,0.0,3644.0,3084.0,13500.0,13496.0,2260.0
58243,0,764.0,624.0,0.0,3656.0,3104.0,13520.0,13520.0,2232.0
58244,0,768.0,624.0,0.0,3640.0,3100.0,13500.0,13532.0,2256.0
58245,0,752.0,604.0,0.0,3644.0,3100.0,13548.0,13540.0,2264.0
58246,0,768.0,640.0,0.0,3660.0,3076.0,13500.0,13528.0,2252.0
58247,0,732.0,620.0,0.0,3644.0,3104.0,13516.0,13508.0,2276.0
58248,0,744.0,600.0,0.0,3684.0,3116.0,13520.0,13520.0,2236.0
58249,0,748.0,604.0,0.0,3644.0,3100.0,13512.0,13508.0,2268.0
58250,0,768.0,608.0,0.0,3652.0,3104.0,13508.0,13544.0,2236.0
58251,0,752.0,620.0,0.0,3676.0,3116.0,13516.0,13504.0,2236.0
58252,0,768.0,624.0,0.0,3664.0,3100.0,13528.0,13552.0,2288.0
58253,0,792.0,616.0,0.0,3680.0,3120.0,13520.0,13516.0,2264.0
58254,0,760.0,612.0,0.0,3672.0,3104.0,13520.0,13536.0,2268.0
58255,0,744.0,620.0,0.0,3676.0,3092.0,13524.0,13516.0,2268.0
58256,0,760.0,632.0,0.0,3680.0,3064.0,13536.0,13528.0,2280.0
58257,0,752.0,616.0,0.0,3644.0,3092.0,13536.0,13500.0,2252.0
58258,0,784.0,616.0,0.0,3668.0,3096.0,13536.0,13512.0,2256.0
58259,0,748.0,636.0,0.0,3680.0,3096.0,13520.0,13500.0,2268.0
58260,0,776.0,612.0,0.0,3656.0,3104.0,13524.0,13536.0,2272.0
58261,0,752.0,588.0,0.0,3664.0,3084.0,13516.0,13516.0,2256.0
58262,0,748.0,620.0,0.0,3640.0,3096.0,13532.0,13516.0,2248.0
58263,0,764.0,640.0,0.0,3672.0,3092.0,13496.0,13512.0,2252.0
58264,0,732.0,620.0,0.0,3656.0,3092.0,13536.0,13508.0,2260.0
58265,0,732.0,620.0,0.0,3668.0,3100.0,13524.0,13536.0,2272.0
58266,0,748.0,608.0,0.0,3644.0,3100.0,13508.0,13540.0,2268.0
58267,0,756.0,620.0,0.0,3652.0,3112.0,13504.0,13508.0,2276.0
58268,0,756.0,608.0,0.0,3652.0,3096.0,13500.0,13516.0,2236.0
58269,0,732.0,616.0,0.0,3680.0,3104.0,13528.0,13500.0,2280.0
58270,0,756.0,612.0,0.0,3660.0,3112.0,13520.0,13500.0,2256.0
58271,0,748.0,648.0,0.0,3652.0,3104.0,13496.0,13488.0,2264.0
58272,0,752.0,604.0,0.0,3644.0,3096.0,13500.0,13500.0,2272.0
58273,0,760.0,620.0,0.0,3664.0,3104.0,13520.0,13500.0,2272.0
58274,0,732.0,592.0,0.0,3644.0,3088.0,13492.0,13520.0,2248.0
58275,0,752.0,628.0,0.0,3672.0,3112.0,13504.0,13500.0,2248.0
58276,0,732.0,604.0,0.0,3664.0,3092.0,13520.0,13544.0,2236.0
58277,0,748.0,628.0,0.0,3668.0,3096.0,13508.0,13520.0,2268.0
58278,0,732.0,608.0,0.0,3680.0,3108.0,13508.0,13528.0,2280.0
58279,0,748.0,612.0,0.0,3644.0,3100.0,13500.0,13536.0,2260.0
58280,0,756.0,632.0,0.0,3660.0,3136.0,13520.0,13512.0,2252.0
58281,0,732.0,640.0,0.0,3680.0,3092.0,13500.0,13508.0,2256.0
58282,0,764.0,604.0,0.0,3672.0,3108.0,13500.0,13500.0,2228.0
58283,0,768.0,604.0,0.0,3664.0,3124.0,13552.0,13496.0,2280.0
58284,0,748.0,620.0,0.0,3648.0,3116.0,13528.0,13556.0,2272.0
58285,0,732.0,612.0,0.0,3644.0,3100.0,13528.0,13516.0,2284.0
58286,0,740.0,628.0,0.0,3652.0,3100.0,13508.0,13496.0,2272.0
58287,0,756.0,624.0,0.0,3672.0,3096.0,13516.0,13524.0,2256.0
58288,0,748.0,632.0,0.0,3664.0,3100.0,13512.0,13540.0,2268.0
58289,0,776.0,612.0,0.0,3664.0,3116.0,13496.0,13500.0,2272.0
58290,0,768.0,616.0,0.0,3648.0,3100.0,13500.0,13504.0,2264.0
58291,0,736.0,612.0,0.0,3680.0,3120.0,13492.0,13500.0,2276.0
58292,0,760.0,604.0,0.0,3684.0,3108.0,13516.0,13528.0,2272.0
58293,0,728.0,612.0,0.0,3660.0,3100.0,13536.0,13532.0,2264.0
58294,0,776.0,572.0,0.0,3692.0,3100.0,13512.0,13512.0,2276.0
58295,0,744.0,632.0,0.0,3676.0,3096.0,13512.0,13516.0,2280.0
58296,0,752.0,596.0,0.0,3676.0,3112.0,13524.0,13536.0,2252.0
58297,0,756.0,608.0,0.0,3640.0,3100.0,13528.0,13552.0,2260.0
58298,0,740.0,616.0,0.0,3644.0,3092.0,13528.0,13500.0,2252.0
58299,0,756.0,620.0,0.0,3684.0,3096.0,13516.0,13528.0,2248.0
58300,0,784.0,632.0,0.0,3628.0,3084.0,13524.0,13536.0,2272.0
58301,0,764.0,616.0,0.0,3620.0,3120.0,13516.0,13500.0,2252.0
58302,0,756.0,620.0,0.0,3664.0,3100.0,13524.0,13528.0,2256.0
58303,0,756.0,640.0,0.0,3656.0,3104.0,13532.0,13528.0,2236.0
58304,0,768.0,640.0,0.0,3668.0,3088.0,13508.0,13524.0,2256.0
58305,0,768.0,612.0,0.0,3656.0,3092.0,13548.0,13512.0,2248.0
58306,0,724.0,628.0,0.0,3664.0,3096.0,13496.0,13488.0,2232.0
58307,0,768.0,648.0,0.0,3672.0,3096.0,13524.0,13544.0,2268.0
58308,0,772.0,612.0,0.0,3652.0,3096.0,13552.0,13524.0,2280.0
58309,0,732.0,632.0,0.0,3648.0,3132.0,13532.0,13552.0,2260.0
58310,0,768.0,640.0,0.0,3644.0,3136.0,13488.0,13500.0,2272.0
58311,0,756.0,612.0,0.0,3628.0,3100.0,13508.0,13524.0,2268.0
58312,0,744.0,584.0,0.0,3648.0,3104.0,13500.0,13520.0,2276.0
58313,0,748.0,612.0,0.0,3660.0,3092.0,13520.0,13516.0,2264.0
58314,0,740.0,616.0,0.0,3668.0,3116.0,13504.0,13532.0,2272.0
58315,0,760.0,640.0,0.0,3660.0,3104.0,13520.0,13532.0,2268.0
58316,0,776.0,596.0,0.0,3652.0,3084.0,13508.0,13536.0,2256.0
58317,0,768.0,608.0,0.0,3660.0,3076.0,13512.0,13536.0,2264.0
58318,0,732.0,628.0,0.0,3656.0,3120.0,13524.0,13496.0,2264.0
58319,0,768.0,616.0,0.0,3652.0,3120.0,13532.0,13496.0,2272.0
58320,0,764.0,604.0,0.0,3660.0,3088.0,13512.0,13504.0,2264.0
58321,0,740.0,604.0,0.0,3652.0,3116.0,13504.0,13524.0,2268.0
58322,0,732.0,604.0,0.0,3644.0,3116.0,13500.0,13520.0,2244.0
58323,0,752.0,600.0,0.0,3660.0,3100.0,13512.0,13516.0,2272.0
58324,0,744.0,624.0,0.0,3652.0,3104.0,13500.0,13520.0,2264.0
58325,0,744.0,596.0,0.0,3648.0,3124.0,13536.0,13500.0,2252.0
58326,0,748.0,608.0,0.0,3660.0,3124.0,13504.0,13500.0,2272.0
58327,0,768.0,596.0,0.0,3640.0,3124.0,13516.0,13536.0,2272.0
58328,0,768.0,640.0,0.0,3680.0,3104.0,13500.0,13516.0,2272.0
58329,0,752.0,604.0,0.0,3656.0,3100.0,13496.0,13528.0,2256.0
58330,0,744.0,612.0,0.0,3664.0,3100.0,13516.0,13512.0,2272.0
58331,0,732.0,608.0,0.0,3656.0,3104.0,13528.0,13504.0,2276.0
58332,0,768.0,640.0,0.0,3644.0,3084.0,13504.0,13512.0,2252.0
58333,0,768.0,612.0,0.0,3672.0,3112.0,13516.0,13512.0,2252.0
58334,0,744.0,616.0,0.0,3656.0,3124.0,13520.0,13504.0,2244.0
58335,0,768.0,632.0,0.0,3632.0,3108.0,13536.0,13508.0,2268.0
58336,0,764.0,632.0,0.0,3628.0,3100.0,13500.0,13512.0,2248.0
58337,0,752.0,636.0,0.0,3652.0,3104.0,13520.0,13528.0,2256.0
58338,0,748.0,624.0,0.0,3644.0,3100.0,13512.0,13504.0,2260.0
58339,0,772.0,604.0,0.0,3668.0,3084.0,13496.0,13492.0,2264.0
58340,0,756.0,608.0,0.0,3660.0,3108.0,13540.0,13524.0,2252.0
58341,0,744.0,616.0,0.0,3664.0,3100.0,13516.0,13500.0,2264.0
58342,0,752.0,624.0,0.0,3648.0,3112.0,13496.0,13516.0,2264.0
58343,0,736.0,624.0,0.0,3652.0,3104.0,13516.0,13528.0,2272.0
58344,0,736.0,620.0,0.0,3668.0,3116.0,13528.0,13536.0,2228.0
58345,0,748.0,624.0,0.0,3636.0,3100.0,13532.0,13508.0,2244.0
58346,0,764.0,616.0,0.0,3636.0,3108.0,13500.0,13504.0,2272.0
58347,0,740.0,628.0,0.0,3656.0,3132.0,13496.0,13520.0,2256.0
58348,0,760.0,620.0,0.0,3660.0,3120.0,13500.0,13500.0,2256.0
58349,0,736.0,620.0,0.0,3644.0,3132.0,13500.0,13516.0,2252.0
58350,0,748.0,624.0,0.0,3648.0,3100.0,13524.0,13520.0,2268.0
58351,0,748.0,604.0,0.0,3664.0,3104.0,13508.0,13492.0,2244.0
58352,0,728.0,612.0,0.0,3672.0,3108.0,13500.0,13520.0,2244.0
58353,0,756.0,612.0,0.0,3668.0,3120.0,13524.0,13500.0,2236.0
58354,0,748.0,596.0,0.0,3660.0,3100.0,13512.0,13524.0,2260.0
58355,0,768.0,624.0,0.0,3636.0,3128.0,13516.0,13516.0,2252.0
58356,0,756.0,596.0,0.0,3656.0,3128.0,13512.0,13492.0,2256.0
58357,0,764.0,616.0,0.0,3656.0,3116.0,13500.0,13536.0,2264.0
58358,0,772.0,624.0,0.0,3684.0,3100.0,13524.0,13528.0,2252.0
58359,0,736.0,600.0,0.0,3656.0,3116.0,13544.0,13528.0,2252.0
58360,0,772.0,624.0,0.0,3664.0,3100.0,13532.0,13536.0,2248.0
58361,0,740.0,568.0,0.0,3684.0,3124.0,13516.0,13504.0,2236.0
58362,0,764.0,620.0,0.0,3676.0,3120.0,13516.0,13508.0,2272.0
58363,0,756.0,624.0,0.0,3684.0,3092.0,13528.0,13524.0,2260.0
58364,0,768.0,624.0,0.0,3644.0,3188.0,13532.0,13508.0,2260.0
58365,0,772.0,616.0,0.0,3640.0,3188.0,13524.0,13500.0,2236.0
58366,0,760.0,608.0,0.0,3660.0,3172.0,13492.0,13556.0,2236.0
58367,0,760.0,620.0,0.0,3668.0,3168.0,13524.0,13520.0,2268.0
