Counts,GestreIdentifier,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
1,0,752.0,620.0,0.0,3548.0,3204.0,13504.0,13512.0,2292.0
2,0,768.0,616.0,0.0,3552.0,3196.0,13504.0,13484.0,2284.0
3,0,756.0,620.0,0.0,3572.0,3176.0,13512.0,13520.0,2296.0
4,0,768.0,608.0,0.0,3552.0,3196.0,13500.0,13496.0,2296.0
5,0,760.0,612.0,0.0,3548.0,3204.0,13520.0,13484.0,2304.0
6,0,768.0,604.0,0.0,3548.0,3212.0,13516.0,13508.0,2304.0
7,0,756.0,612.0,0.0,3568.0,3200.0,13500.0,13516.0,2284.0
8,0,740.0,640.0,0.0,3584.0,3192.0,13520.0,13500.0,2304.0
9,0,768.0,604.0,0.0,3568.0,3184.0,13508.0,13496.0,2296.0
10,0,772.0,596.0,0.0,3576.0,3168.0,13492.0,13512.0,2300.0
11,0,768.0,608.0,0.0,3560.0,3180.0,13488.0,13500.0,2260.0
12,0,744.0,600.0,0.0,3564.0,3188.0,13512.0,13516.0,2284.0
13,0,764.0,604.0,0.0,3568.0,3188.0,13504.0,13512.0,2296.0
14,0,776.0,624.0,0.0,3584.0,3180.0,13508.0,13496.0,2280.0
15,0,768.0,612.0,0.0,3552.0,3172.0,13508.0,13516.0,2308.0
16,0,784.0,620.0,0.0,3556.0,3204.0,13508.0,13488.0,2280.0
17,0,744.0,604.0,0.0,3544.0,3216.0,13500.0,13524.0,2284.0
18,0,752.0,624.0,0.0,3584.0,3180.0,13536.0,13496.0,2280.0
19,0,768.0,624.0,0.0,3548.0,3192.0,13508.0,13512.0,2308.0
20,0,784.0,604.0,0.0,3560.0,3208.0,13520.0,13500.0,2300.0
21,0,764.0,608.0,0.0,3560.0,3192.0,13520.0,13520.0,2300.0
22,0,720.0,592.0,0.0,3556.0,3184.0,13492.0,13520.0,2272.0
23,0,732.0,628.0,0.0,3556.0,3164.0,13536.0,13536.0,2280.0
24,0,764.0,600.0,0.0,3548.0,3200.0,13500.0,13516.0,2284.0
25,0,768.0,620.0,0.0,3548.0,3196.0,13528.0,13520.0,2276.0
26,0,768.0,632.0,0.0,3552.0,3204.0,13524.0,13516.0,2268.0
27,0,784.0,624.0,0.0,3560.0,3180.0,13508.0,13508.0,2284.0
28,0,740.0,632.0,0.0,3568.0,3176.0,13492.0,13536.0,2284.0
29,0,732.0,632.0,0.0,3560.0,3184.0,13508.0,13516.0,2300.0
30,0,760.0,624.0,0.0,3568.0,3196.0,13532.0,13508.0,2284.0
31,0,772.0,628.0,0.0,3548.0,3192.0,13512.0,13500.0,2268.0
32,0,780.0,616.0,0.0,3556.0,3192.0,13536.0,13504.0,2288.0
33,0,768.0,628.0,0.0,3572.0,3184.0,13532.0,13504.0,2272.0
34,0,748.0,620.0,0.0,3572.0,3204.0,13504.0,13512.0,2264.0
35,0,768.0,604.0,0.0,3548.0,3168.0,13520.0,13488.0,2284.0
36,0,740.0,632.0,0.0,3564.0,3188.0,13520.0,13508.0,2308.0
37,0,764.0,636.0,0.0,3552.0,3180.0,13468.0,13516.0,2292.0
38,0,732.0,608.0,0.0,3552.0,3184.0,13504.0,13524.0,2276.0
39,0,760.0,612.0,0.0,3576.0,3204.0,13516.0,13528.0,2268.0
40,0,760.0,600.0,0.0,3568.0,3196.0,13508.0,13468.0,2280.0
41,0,792.0,596.0,0.0,3584.0,3180.0,13492.0,13508.0,2296.0
42,0,784.0,612.0,0.0,3556.0,3180.0,13516.0,13504.0,2292.0
43,0,756.0,608.0,0.0,3560.0,3188.0,13516.0,13512.0,2268.0
44,0,744.0,604.0,0.0,3564.0,3180.0,13520.0,13532.0,2292.0
45,0,752.0,608.0,0.0,3584.0,3196.0,13484.0,13508.0,2276.0
46,0,748.0,620.0,0.0,3568.0,3184.0,13508.0,13516.0,2284.0
47,0,772.0,608.0,0.0,3572.0,3208.0,13536.0,13492.0,2296.0
48,0,756.0,624.0,0.0,3552.0,3188.0,13520.0,13536.0,2284.0
49,0,732.0,608.0,0.0,3548.0,3184.0,13492.0,13536.0,2272.0
50,0,732.0,608.0,0.0,3568.0,3200.0,13544.0,13496.0,2296.0
51,0,736.0,604.0,0.0,3552.0,3192.0,13516.0,13508.0,2284.0
52,0,736.0,624.0,0.0,3560.0,3204.0,13484.0,13500.0,2284.0
53,0,744.0,624.0,0.0,3568.0,3216.0,13516.0,13508.0,2300.0
54,0,756.0,600.0,0.0,3552.0,3180.0,13496.0,13512.0,2288.0
55,0,748.0,656.0,0.0,3568.0,3188.0,13504.0,13516.0,2312.0
56,0,748.0,608.0,0.0,3532.0,3200.0,13496.0,13500.0,2280.0
57,0,752.0,648.0,0.0,3584.0,3176.0,13536.0,13504.0,2304.0
58,0,732.0,620.0,0.0,3544.0,3200.0,13496.0,13496.0,2288.0
59,0,748.0,624.0,0.0,3552.0,3196.0,13508.0,13504.0,2304.0
60,0,724.0,592.0,0.0,3548.0,3204.0,13508.0,13504.0,2268.0
61,0,768.0,624.0,0.0,3564.0,3180.0,13508.0,13504.0,2300.0
62,0,748.0,608.0,0.0,3552.0,3192.0,13500.0,13500.0,2292.0
63,0,732.0,608.0,0.0,3552.0,3196.0,13500.0,13500.0,2288.0
64,0,772.0,604.0,0.0,3556.0,3176.0,13536.0,13532.0,2268.0
65,0,732.0,632.0,0.0,3572.0,3172.0,13492.0,13520.0,2292.0
66,0,764.0,612.0,0.0,3548.0,3172.0,13508.0,13504.0,2280.0
67,0,748.0,604.0,0.0,3556.0,3192.0,13504.0,13504.0,2276.0
68,0,768.0,640.0,0.0,3540.0,3196.0,13516.0,13508.0,2288.0
69,0,748.0,604.0,0.0,3568.0,3184.0,13512.0,13500.0,2292.0
70,0,760.0,604.0,0.0,3588.0,3200.0,13488.0,13504.0,2280.0
71,0,760.0,616.0,0.0,3584.0,3180.0,13516.0,13520.0,2288.0
72,0,736.0,608.0,0.0,3568.0,3192.0,13504.0,13516.0,2292.0
73,0,732.0,616.0,0.0,3552.0,3172.0,13508.0,13488.0,2284.0
74,0,760.0,608.0,0.0,3544.0,3200.0,13520.0,13500.0,2288.0
75,0,732.0,636.0,0.0,3548.0,3184.0,13516.0,13508.0,2288.0
76,0,756.0,636.0,0.0,3556.0,3188.0,13512.0,13508.0,2268.0
77,0,772.0,600.0,0.0,3572.0,3188.0,13504.0,13508.0,2300.0
78,0,752.0,620.0,0.0,3560.0,3172.0,13504.0,13512.0,2284.0
79,0,760.0,616.0,0.0,3560.0,3172.0,13508.0,13516.0,2276.0
80,0,728.0,588.0,0.0,3584.0,3172.0,13504.0,13532.0,2276.0
81,0,756.0,624.0,0.0,3556.0,3196.0,13540.0,13512.0,2308.0
82,0,752.0,608.0,0.0,3540.0,3180.0,13528.0,13536.0,2276.0
83,0,772.0,620.0,0.0,3564.0,3192.0,13488.0,13536.0,2284.0
84,0,760.0,600.0,0.0,3548.0,3176.0,13532.0,13536.0,2288.0
85,0,784.0,616.0,0.0,3572.0,3204.0,13528.0,13516.0,2276.0
86,0,764.0,604.0,0.0,3560.0,3184.0,13492.0,13492.0,2304.0
87,0,768.0,628.0,0.0,3544.0,3188.0,13504.0,13500.0,2296.0
88,0,776.0,628.0,0.0,3572.0,3208.0,13512.0,13516.0,2296.0
89,0,740.0,608.0,0.0,3564.0,3188.0,13504.0,13512.0,2296.0
90,0,744.0,604.0,0.0,3548.0,3204.0,13508.0,13524.0,2292.0
91,0,764.0,604.0,0.0,3572.0,3204.0,13504.0,13468.0,2296.0
92,0,768.0,616.0,0.0,3584.0,3204.0,13516.0,13520.0,2276.0
93,0,764.0,612.0,0.0,3548.0,3164.0,13476.0,13512.0,2296.0
94,0,756.0,612.0,0.0,3572.0,3204.0,13528.0,13520.0,2300.0
95,0,772.0,616.0,0.0,3544.0,3192.0,13520.0,13512.0,2272.0
96,0,760.0,608.0,0.0,3548.0,3208.0,13524.0,13500.0,2280.0
97,0,752.0,624.0,0.0,3584.0,3200.0,13492.0,13512.0,2292.0
98,0,752.0,612.0,0.0,3584.0,3196.0,13520.0,13516.0,2268.0
99,0,780.0,596.0,0.0,3568.0,3172.0,13512.0,13496.0,2308.0
100,0,772.0,620.0,0.0,3564.0,3212.0,13500.0,13516.0,2272.0
101,0,772.0,624.0,0.0,3584.0,3172.0,13516.0,13516.0,2260.0
102,0,768.0,608.0,0.0,3568.0,3196.0,13520.0,13492.0,2308.0
103,0,768.0,608.0,0.0,3568.0,3208.0,13512.0,13544.0,2288.0
104,0,748.0,620.0,0.0,3560.0,3180.0,13504.0,13532.0,2280.0
105,0,740.0,620.0,0.0,3584.0,3176.0,13488.0,13492.0,2284.0
106,0,748.0,628.0,0.0,3556.0,3172.0,13504.0,13496.0,2292.0
107,0,768.0,604.0,0.0,3560.0,3200.0,13516.0,13508.0,2300.0
108,0,768.0,604.0,0.0,3532.0,3216.0,13536.0,13536.0,2288.0
109,0,752.0,628.0,0.0,3540.0,3156.0,13480.0,13528.0,2292.0
110,0,768.0,616.0,0.0,3564.0,3160.0,13504.0,13504.0,2284.0
111,0,760.0,620.0,0.0,3560.0,3180.0,13528.0,13516.0,2308.0
112,0,764.0,616.0,0.0,3560.0,3188.0,13456.0,13500.0,2292.0
113,0,740.0,644.0,0.0,3552.0,3184.0,13500.0,13516.0,2260.0
114,0,764.0,612.0,0.0,3556.0,3188.0,13512.0,13520.0,2304.0
115,0,764.0,640.0,0.0,3556.0,3196.0,13504.0,13504.0,2280.0
116,0,756.0,620.0,0.0,3568.0,3196.0,13512.0,13512.0,2268.0
117,0,780.0,620.0,0.0,3552.0,3192.0,13512.0,13512.0,2296.0
118,0,768.0,608.0,0.0,3544.0,3188.0,13480.0,13504.0,2288.0
119,0,792.0,608.0,0.0,3576.0,3204.0,13500.0,13472.0,2288.0
120,0,748.0,628.0,0.0,3544.0,3184.0,13536.0,13500.0,2316.0
121,0,768.0,604.0,0.0,3564.0,3180.0,13504.0,13504.0,2268.0
122,0,776.0,604.0,0.0,3568.0,3188.0,13532.0,13512.0,2308.0
123,0,740.0,604.0,0.0,3568.0,3212.0,13520.0,13528.0,2296.0
124,0,756.0,588.0,0.0,3560.0,3200.0,13528.0,13468.0,2292.0
125,0,760.0,604.0,0.0,3564.0,3216.0,13500.0,13528.0,2304.0
126,0,756.0,616.0,0.0,3564.0,3196.0,13516.0,13520.0,2292.0
127,0,748.0,604.0,0.0,3552.0,3188.0,13516.0,13492.0,2268.0
128,0,752.0,616.0,0.0,3568.0,3204.0,13512.0,13536.0,2284.0
129,0,764.0,612.0,0.0,3560.0,3192.0,13520.0,13508.0,2288.0
130,0,744.0,624.0,0.0,3556.0,3156.0,13504.0,13500.0,2288.0
131,0,748.0,616.0,0.0,3564.0,3188.0,13516.0,13528.0,2296.0
132,0,764.0,620.0,0.0,3540.0,3188.0,13492.0,13500.0,2288.0
133,0,760.0,596.0,0.0,3568.0,3192.0,13520.0,13500.0,2292.0
134,0,776.0,612.0,0.0,3532.0,3216.0,13520.0,13492.0,2284.0
135,0,716.0,628.0,0.0,3568.0,3180.0,13516.0,13500.0,2284.0
136,0,748.0,604.0,0.0,3548.0,3168.0,13508.0,13484.0,2312.0
137,0,748.0,616.0,0.0,3564.0,3176.0,13500.0,13508.0,2320.0
138,0,768.0,604.0,0.0,3556.0,3200.0,13512.0,13524.0,2308.0
139,0,768.0,616.0,0.0,3568.0,3196.0,13496.0,13496.0,2280.0
140,0,760.0,612.0,0.0,3548.0,3192.0,13496.0,13516.0,2284.0
141,0,740.0,600.0,0.0,3544.0,3184.0,13492.0,13508.0,2304.0
142,0,744.0,616.0,0.0,3556.0,3196.0,13516.0,13468.0,2272.0
143,0,768.0,612.0,0.0,3564.0,3176.0,13500.0,13476.0,2300.0
144,0,760.0,596.0,0.0,3552.0,3164.0,13476.0,13484.0,2296.0
145,0,748.0,604.0,0.0,3568.0,3196.0,13536.0,13468.0,2268.0
146,0,768.0,628.0,0.0,3536.0,3180.0,13520.0,13504.0,2284.0
147,0,768.0,592.0,0.0,3544.0,3180.0,13480.0,13500.0,2284.0
148,0,748.0,624.0,0.0,3564.0,3192.0,13508.0,13492.0,2296.0
149,0,760.0,624.0,0.0,3568.0,3204.0,13516.0,13488.0,2288.0
150,0,740.0,612.0,0.0,3568.0,3184.0,13500.0,13520.0,2292.0
151,0,760.0,608.0,0.0,3564.0,3176.0,13508.0,13488.0,2300.0
152,0,756.0,612.0,0.0,3568.0,3192.0,13508.0,13500.0,2296.0
153,0,768.0,620.0,0.0,3572.0,3184.0,13500.0,13536.0,2292.0
154,0,760.0,604.0,0.0,3556.0,3200.0,13504.0,13500.0,2276.0
155,0,736.0,628.0,0.0,3584.0,3192.0,13476.0,13492.0,2300.0
156,0,760.0,616.0,0.0,3568.0,3196.0,13504.0,13492.0,2300.0
157,0,732.0,616.0,0.0,3532.0,3188.0,13504.0,13524.0,2300.0
158,51,748.0,628.0,0.0,3560.0,3172.0,13496.0,13484.0,2288.0
159,51,760.0,616.0,0.0,3568.0,3192.0,13504.0,13512.0,2284.0
160,51,752.0,616.0,0.0,3548.0,3180.0,13500.0,13504.0,2288.0
161,51,748.0,604.0,0.0,3532.0,3200.0,13500.0,13500.0,2296.0
162,51,756.0,596.0,0.0,3572.0,3180.0,13520.0,13504.0,2296.0
163,51,756.0,616.0,0.0,3568.0,3192.0,13500.0,13520.0,2280.0
164,51,768.0,640.0,0.0,3564.0,3160.0,13520.0,13484.0,2296.0
165,51,736.0,572.0,0.0,3572.0,3180.0,13496.0,13528.0,2296.0
166,51,768.0,624.0,0.0,3560.0,3192.0,13520.0,13504.0,2300.0
167,51,768.0,632.0,0.0,3552.0,3200.0,13528.0,13520.0,2300.0
