Counts,GestreIdentifier,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
34740,0,608.0,500.0,0.0,3468.0,2420.0,13500.0,13500.0,2396.0
34741,0,596.0,480.0,0.0,3488.0,2404.0,13528.0,13536.0,2404.0
34742,0,596.0,496.0,0.0,3480.0,2400.0,13520.0,13524.0,2412.0
34743,0,616.0,488.0,0.0,3484.0,2416.0,13504.0,13516.0,2420.0
34744,0,604.0,488.0,0.0,3488.0,2396.0,13512.0,13536.0,2436.0
34745,0,588.0,480.0,0.0,3488.0,2392.0,13516.0,13536.0,2416.0
34746,0,592.0,504.0,0.0,3480.0,2424.0,13500.0,13516.0,2420.0
34747,0,592.0,484.0,0.0,3484.0,2388.0,13500.0,13504.0,2404.0
34748,0,580.0,472.0,0.0,3468.0,2388.0,13516.0,13528.0,2424.0
34749,0,592.0,484.0,0.0,3484.0,2416.0,13520.0,13504.0,2416.0
34750,0,592.0,480.0,0.0,3492.0,2408.0,13536.0,13512.0,2424.0
34751,0,596.0,496.0,0.0,3468.0,2416.0,13508.0,13540.0,2424.0
34752,0,608.0,476.0,0.0,3504.0,2412.0,13528.0,13528.0,2432.0
34753,0,608.0,476.0,0.0,3480.0,2420.0,13524.0,13524.0,2412.0
34754,0,600.0,476.0,0.0,3464.0,2424.0,13508.0,13496.0,2412.0
34755,0,612.0,508.0,0.0,3488.0,2400.0,13520.0,13500.0,2424.0
34756,0,604.0,512.0,0.0,3464.0,2396.0,13500.0,13508.0,2420.0
34757,0,608.0,480.0,0.0,3464.0,2404.0,13508.0,13508.0,2432.0
34758,0,592.0,496.0,0.0,3488.0,2424.0,13520.0,13520.0,2416.0
34759,0,576.0,488.0,0.0,3492.0,2404.0,13476.0,13516.0,2420.0
34760,0,588.0,484.0,0.0,3472.0,2408.0,13520.0,13528.0,2420.0
34761,0,592.0,496.0,0.0,3460.0,2440.0,13512.0,13536.0,2424.0
34762,0,596.0,484.0,0.0,3448.0,2408.0,13516.0,13504.0,2428.0
34763,0,616.0,492.0,0.0,3484.0,2412.0,13516.0,13496.0,2412.0
34764,0,576.0,504.0,0.0,3472.0,2404.0,13516.0,13548.0,2428.0
34765,0,596.0,468.0,0.0,3492.0,2396.0,13520.0,13488.0,2420.0
34766,0,616.0,512.0,0.0,3468.0,2400.0,13492.0,13532.0,2416.0
34767,0,604.0,476.0,0.0,3468.0,2432.0,13536.0,13548.0,2420.0
34768,0,600.0,520.0,0.0,3452.0,2424.0,13536.0,13512.0,2432.0
34769,0,592.0,480.0,0.0,3492.0,2400.0,13500.0,13528.0,2416.0
34770,0,592.0,508.0,0.0,3496.0,2380.0,13520.0,13528.0,2420.0
34771,0,588.0,492.0,0.0,3492.0,2416.0,13536.0,13484.0,2440.0
34772,0,608.0,504.0,0.0,3488.0,2412.0,13552.0,13500.0,2424.0
34773,0,608.0,500.0,0.0,3496.0,2380.0,13500.0,13516.0,2424.0
34774,0,604.0,504.0,0.0,3460.0,2404.0,13512.0,13500.0,2412.0
34775,0,584.0,496.0,0.0,3484.0,2396.0,13500.0,13512.0,2432.0
34776,0,592.0,476.0,0.0,3460.0,2408.0,13524.0,13504.0,2424.0
34777,0,596.0,512.0,0.0,3500.0,2416.0,13520.0,13536.0,2432.0
34778,0,596.0,512.0,0.0,3468.0,2432.0,13504.0,13520.0,2428.0
34779,0,620.0,488.0,0.0,3488.0,2396.0,13504.0,13544.0,2420.0
34780,0,592.0,476.0,0.0,3496.0,2396.0,13516.0,13520.0,2416.0
34781,0,608.0,492.0,0.0,3452.0,2404.0,13496.0,13508.0,2432.0
34782,0,592.0,476.0,0.0,3488.0,2400.0,13504.0,13516.0,2448.0
34783,0,580.0,480.0,0.0,3468.0,2404.0,13500.0,13512.0,2424.0
34784,0,604.0,484.0,0.0,3472.0,2412.0,13520.0,13532.0,2400.0
34785,0,592.0,496.0,0.0,3488.0,2420.0,13492.0,13528.0,2432.0
34786,0,596.0,496.0,0.0,3484.0,2396.0,13468.0,13516.0,2416.0
34787,0,592.0,492.0,0.0,3476.0,2388.0,13520.0,13500.0,2396.0
34788,0,572.0,488.0,0.0,3472.0,2412.0,13520.0,13536.0,2416.0
34789,0,616.0,504.0,0.0,3472.0,2388.0,13520.0,13524.0,2424.0
34790,0,608.0,496.0,0.0,3452.0,2404.0,13512.0,13500.0,2428.0
34791,0,592.0,496.0,0.0,3468.0,2408.0,13536.0,13536.0,2404.0
34792,0,592.0,492.0,0.0,3464.0,2408.0,13492.0,13504.0,2404.0
34793,0,580.0,488.0,0.0,3504.0,2416.0,13536.0,13520.0,2432.0
34794,0,592.0,476.0,0.0,3472.0,2392.0,13504.0,13484.0,2412.0
34795,0,600.0,488.0,0.0,3464.0,2420.0,13520.0,13520.0,2412.0
34796,0,588.0,496.0,0.0,3480.0,2408.0,13528.0,13536.0,2408.0
34797,0,580.0,492.0,0.0,3468.0,2412.0,13536.0,13516.0,2412.0
34798,0,588.0,484.0,0.0,3468.0,2412.0,13512.0,13512.0,2408.0
34799,0,584.0,512.0,0.0,3468.0,2416.0,13488.0,13552.0,2396.0
34800,0,572.0,512.0,0.0,3512.0,2428.0,13524.0,13536.0,2404.0
34801,0,596.0,492.0,0.0,3500.0,2408.0,13492.0,13500.0,2396.0
34802,0,612.0,476.0,0.0,3488.0,2412.0,13504.0,13500.0,2396.0
34803,0,608.0,468.0,0.0,3492.0,2428.0,13520.0,13480.0,2416.0
34804,0,596.0,480.0,0.0,3480.0,2416.0,13520.0,13504.0,2416.0
34805,0,588.0,516.0,0.0,3488.0,2416.0,13532.0,13516.0,2396.0
