Counts,GestreIdentifier,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
53162,0,588.0,492.0,0.0,3488.0,2396.0,13536.0,13516.0,2424.0
53163,0,624.0,492.0,0.0,3452.0,2432.0,13516.0,13540.0,2416.0
53164,0,576.0,492.0,0.0,3468.0,2424.0,13528.0,13512.0,2428.0
53165,0,608.0,476.0,0.0,3484.0,2412.0,13512.0,13532.0,2424.0
53166,0,616.0,484.0,0.0,3480.0,2420.0,13536.0,13524.0,2396.0
53167,0,592.0,508.0,0.0,3468.0,2448.0,13504.0,13524.0,2396.0
53168,0,580.0,488.0,0.0,3484.0,2408.0,13520.0,13496.0,2404.0
53169,0,600.0,528.0,0.0,3488.0,2448.0,13508.0,13528.0,2420.0
53170,0,600.0,496.0,0.0,3492.0,2440.0,13536.0,13500.0,2416.0
53171,0,600.0,496.0,0.0,3504.0,2440.0,13520.0,13496.0,2432.0
53172,0,588.0,488.0,0.0,3488.0,2424.0,13500.0,13496.0,2420.0
53173,0,596.0,480.0,0.0,3476.0,2424.0,13504.0,13500.0,2432.0
53174,0,600.0,496.0,0.0,3484.0,2432.0,13520.0,13508.0,2412.0
53175,0,600.0,532.0,0.0,3468.0,2432.0,13500.0,13468.0,2440.0
53176,0,608.0,492.0,0.0,3472.0,2432.0,13528.0,13508.0,2408.0
53177,0,612.0,508.0,0.0,3464.0,2432.0,13536.0,13512.0,2396.0
53178,0,600.0,492.0,0.0,3452.0,2432.0,13528.0,13504.0,2428.0
53179,0,608.0,472.0,0.0,3464.0,2420.0,13516.0,13512.0,2396.0
53180,0,600.0,476.0,0.0,3460.0,2436.0,13504.0,13496.0,2412.0
53181,0,592.0,504.0,0.0,3456.0,2400.0,13500.0,13500.0,2408.0
53182,0,584.0,476.0,0.0,3448.0,2404.0,13484.0,13504.0,2416.0
53183,0,588.0,480.0,0.0,3452.0,2424.0,13520.0,13504.0,2428.0
53184,0,580.0,512.0,0.0,3500.0,2424.0,13520.0,13528.0,2396.0
53185,0,608.0,496.0,0.0,3468.0,2428.0,13512.0,13500.0,2416.0
53186,0,608.0,476.0,0.0,3468.0,2424.0,13504.0,13528.0,2408.0
53187,0,624.0,480.0,0.0,3464.0,2420.0,13500.0,13512.0,2404.0
53188,0,640.0,496.0,0.0,3488.0,2420.0,13520.0,13500.0,2432.0
53189,0,588.0,484.0,0.0,3480.0,2424.0,13504.0,13568.0,2412.0
53190,0,572.0,500.0,0.0,3472.0,2396.0,13500.0,13504.0,2404.0
53191,0,600.0,488.0,0.0,3480.0,2412.0,13508.0,13544.0,2416.0
53192,0,608.0,512.0,0.0,3476.0,2428.0,13536.0,13512.0,2420.0
53193,0,592.0,476.0,0.0,3496.0,2396.0,13488.0,13532.0,2416.0
53194,0,580.0,500.0,0.0,3488.0,2432.0,13528.0,13520.0,2440.0
53195,0,588.0,488.0,0.0,3468.0,2436.0,13512.0,13500.0,2412.0
53196,0,624.0,476.0,0.0,3472.0,2428.0,13488.0,13528.0,2432.0
53197,0,608.0,484.0,0.0,3464.0,2424.0,13516.0,13520.0,2396.0
53198,0,576.0,472.0,0.0,3472.0,2424.0,13512.0,13512.0,2412.0
53199,0,576.0,476.0,0.0,3472.0,2412.0,13500.0,13532.0,2408.0
53200,0,596.0,476.0,0.0,3480.0,2436.0,13512.0,13500.0,2432.0
53201,0,600.0,472.0,0.0,3480.0,2432.0,13492.0,13504.0,2412.0
53202,0,588.0,508.0,0.0,3480.0,2424.0,13520.0,13488.0,2420.0
53203,0,608.0,476.0,0.0,3464.0,2412.0,13516.0,13528.0,2408.0
53204,0,604.0,512.0,0.0,3476.0,2436.0,13504.0,13508.0,2420.0
53205,0,572.0,504.0,0.0,3508.0,2424.0,13500.0,13516.0,2416.0
53206,0,580.0,492.0,0.0,3468.0,2432.0,13512.0,13544.0,2424.0
53207,0,608.0,500.0,0.0,3460.0,2412.0,13500.0,13512.0,2420.0
53208,0,604.0,476.0,0.0,3448.0,2420.0,13524.0,13536.0,2416.0
53209,0,592.0,484.0,0.0,3460.0,2432.0,13512.0,13524.0,2404.0
53210,0,600.0,508.0,0.0,3472.0,2416.0,13512.0,13520.0,2404.0
53211,0,612.0,492.0,0.0,3444.0,2436.0,13508.0,13524.0,2420.0
53212,0,584.0,492.0,0.0,3452.0,2396.0,13536.0,13500.0,2432.0
53213,0,592.0,496.0,0.0,3436.0,2420.0,13512.0,13504.0,2400.0
53214,0,588.0,492.0,0.0,3476.0,2432.0,13516.0,13536.0,2432.0
53215,0,592.0,496.0,0.0,3456.0,2420.0,13516.0,13508.0,2424.0
53216,0,620.0,508.0,0.0,3468.0,2444.0,13512.0,13512.0,2424.0
53217,0,608.0,488.0,0.0,3484.0,2420.0,13492.0,13524.0,2428.0
53218,0,596.0,468.0,0.0,3476.0,2404.0,13500.0,13504.0,2424.0
53219,0,568.0,476.0,0.0,3468.0,2396.0,13536.0,13536.0,2412.0
53220,0,608.0,484.0,0.0,3480.0,2440.0,13512.0,13532.0,2432.0
53221,0,604.0,516.0,0.0,3452.0,2424.0,13528.0,13532.0,2416.0
53222,0,608.0,496.0,0.0,3452.0,2432.0,13520.0,13512.0,2416.0
53223,0,608.0,476.0,0.0,3460.0,2416.0,13500.0,13524.0,2412.0
53224,0,600.0,500.0,0.0,3484.0,2408.0,13504.0,13492.0,2432.0
53225,0,624.0,476.0,0.0,3452.0,2420.0,13508.0,13516.0,2432.0
53226,0,584.0,496.0,0.0,3476.0,2436.0,13508.0,13504.0,2404.0
53227,0,588.0,500.0,0.0,3504.0,2416.0,13508.0,13508.0,2432.0
53228,0,608.0,488.0,0.0,3460.0,2408.0,13524.0,13528.0,2432.0
53229,0,592.0,496.0,0.0,3492.0,2424.0,13508.0,13492.0,2396.0
53230,0,604.0,496.0,0.0,3484.0,2428.0,13536.0,13516.0,2432.0
53231,0,592.0,480.0,0.0,3480.0,2412.0,13512.0,13504.0,2440.0
53232,0,612.0,484.0,0.0,3472.0,2432.0,13492.0,13548.0,2420.0
53233,0,592.0,476.0,0.0,3484.0,2416.0,13508.0,13512.0,2400.0
53234,0,592.0,512.0,0.0,3472.0,2452.0,13528.0,13496.0,2408.0
53235,0,592.0,476.0,0.0,3460.0,2404.0,13524.0,13524.0,2404.0
53236,0,620.0,496.0,0.0,3496.0,2432.0,13532.0,13504.0,2448.0
53237,0,608.0,460.0,0.0,3468.0,2412.0,13520.0,13512.0,2424.0
53238,0,584.0,488.0,0.0,3480.0,2436.0,13508.0,13516.0,2420.0
53239,0,600.0,508.0,0.0,3480.0,2432.0,13524.0,13504.0,2396.0
53240,0,592.0,480.0,0.0,3472.0,2416.0,13520.0,13472.0,2396.0
53241,0,592.0,496.0,0.0,3480.0,2412.0,13500.0,13536.0,2412.0
53242,0,588.0,492.0,0.0,3488.0,2428.0,13536.0,13508.0,2428.0
53243,0,572.0,496.0,0.0,3484.0,2432.0,13508.0,13536.0,2428.0
53244,0,600.0,492.0,0.0,3488.0,2432.0,13524.0,13468.0,2416.0
53245,0,616.0,508.0,0.0,3480.0,2412.0,13520.0,13528.0,2432.0
53246,0,612.0,468.0,0.0,3488.0,2428.0,13528.0,13480.0,2424.0
