Counts,GestreIdentifier,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
23615,0,736.0,648.0,0.0,3584.0,3092.0,13540.0,13520.0,2228.0
23616,0,744.0,644.0,0.0,3568.0,3096.0,13544.0,13532.0,2216.0
23617,0,712.0,632.0,0.0,3556.0,3084.0,13512.0,13532.0,2208.0
23618,0,752.0,628.0,0.0,3600.0,3092.0,13532.0,13524.0,2200.0
23619,0,728.0,648.0,0.0,3564.0,3104.0,13520.0,13528.0,2208.0
23620,0,728.0,624.0,0.0,3548.0,3092.0,13516.0,13536.0,2200.0
23621,0,716.0,628.0,0.0,3564.0,3104.0,13532.0,13516.0,2224.0
23622,0,728.0,640.0,0.0,3552.0,3092.0,13532.0,13532.0,2204.0
23623,0,736.0,628.0,0.0,3580.0,3080.0,13524.0,13520.0,2188.0
23624,0,704.0,636.0,0.0,3592.0,3092.0,13504.0,13500.0,2220.0
23625,0,724.0,648.0,0.0,3552.0,3104.0,13508.0,13516.0,2216.0
23626,0,716.0,628.0,0.0,3556.0,3080.0,13536.0,13520.0,2196.0
23627,0,736.0,640.0,0.0,3552.0,3080.0,13516.0,13508.0,2204.0
23628,0,720.0,620.0,0.0,3560.0,3100.0,13512.0,13536.0,2208.0
23629,0,720.0,644.0,0.0,3556.0,3096.0,13516.0,13536.0,2208.0
23630,0,704.0,648.0,0.0,3588.0,3096.0,13500.0,13536.0,2204.0
23631,0,720.0,620.0,0.0,3552.0,3108.0,13516.0,13532.0,2228.0
23632,0,736.0,620.0,0.0,3548.0,3104.0,13532.0,13508.0,2204.0
23633,0,700.0,628.0,0.0,3560.0,3092.0,13520.0,13504.0,2220.0
23634,0,708.0,604.0,0.0,3556.0,3088.0,13496.0,13548.0,2204.0
23635,0,724.0,640.0,0.0,3572.0,3100.0,13532.0,13516.0,2240.0
23636,0,728.0,624.0,0.0,3564.0,3112.0,13528.0,13516.0,2216.0
23637,0,732.0,656.0,0.0,3584.0,3076.0,13536.0,13540.0,2244.0
23638,0,724.0,640.0,0.0,3556.0,3108.0,13552.0,13528.0,2224.0
23639,0,748.0,656.0,0.0,3556.0,3088.0,13536.0,13500.0,2200.0
23640,0,728.0,640.0,0.0,3548.0,3084.0,13500.0,13500.0,2212.0
23641,0,736.0,652.0,0.0,3556.0,3100.0,13500.0,13520.0,2196.0
23642,0,728.0,656.0,0.0,3580.0,3084.0,13520.0,13532.0,2208.0
23643,0,708.0,640.0,0.0,3564.0,3096.0,13520.0,13532.0,2212.0
23644,0,720.0,620.0,0.0,3568.0,3096.0,13512.0,13508.0,2200.0
23645,0,720.0,648.0,0.0,3556.0,3100.0,13524.0,13532.0,2192.0
23646,0,724.0,648.0,0.0,3552.0,3096.0,13508.0,13496.0,2216.0
23647,0,744.0,644.0,0.0,3568.0,3080.0,13520.0,13536.0,2216.0
23648,0,728.0,620.0,0.0,3564.0,3100.0,13544.0,13500.0,2220.0
23649,0,728.0,636.0,0.0,3564.0,3084.0,13524.0,13520.0,2204.0
23650,0,700.0,628.0,0.0,3568.0,3108.0,13528.0,13508.0,2212.0
23651,0,728.0,624.0,0.0,3564.0,3100.0,13524.0,13500.0,2204.0
23652,0,692.0,656.0,0.0,3572.0,3116.0,13528.0,13528.0,2204.0
23653,0,692.0,628.0,0.0,3564.0,3096.0,13520.0,13520.0,2212.0
23654,0,724.0,636.0,0.0,3572.0,3092.0,13500.0,13536.0,2188.0
23655,0,716.0,620.0,0.0,3568.0,3068.0,13500.0,13504.0,2220.0
23656,0,740.0,636.0,0.0,3548.0,3104.0,13500.0,13496.0,2208.0
23657,0,740.0,624.0,0.0,3556.0,3080.0,13516.0,13560.0,2212.0
23658,0,728.0,640.0,0.0,3584.0,3104.0,13536.0,13516.0,2204.0
23659,0,728.0,636.0,0.0,3540.0,3108.0,13484.0,13520.0,2224.0
23660,0,700.0,636.0,0.0,3568.0,3088.0,13488.0,13548.0,2224.0
23661,0,740.0,648.0,0.0,3568.0,3108.0,13496.0,13500.0,2204.0
23662,0,716.0,636.0,0.0,3552.0,3092.0,13504.0,13512.0,2200.0
23663,0,724.0,624.0,0.0,3584.0,3084.0,13500.0,13512.0,2204.0
23664,0,696.0,620.0,0.0,3584.0,3120.0,13504.0,13528.0,2212.0
23665,0,716.0,656.0,0.0,3568.0,3088.0,13500.0,13520.0,2204.0
23666,0,716.0,636.0,0.0,3576.0,3088.0,13500.0,13524.0,2224.0
23667,0,692.0,656.0,0.0,3560.0,3096.0,13512.0,13476.0,2212.0
23668,0,728.0,632.0,0.0,3568.0,3104.0,13512.0,13520.0,2200.0
23669,0,740.0,632.0,0.0,3548.0,3092.0,13504.0,13512.0,2200.0
23670,0,736.0,628.0,0.0,3556.0,3088.0,13532.0,13500.0,2224.0
23671,0,736.0,640.0,0.0,3568.0,3104.0,13536.0,13484.0,2224.0
23672,0,728.0,640.0,0.0,3568.0,3104.0,13508.0,13504.0,2208.0
23673,0,712.0,648.0,0.0,3540.0,3088.0,13504.0,13504.0,2200.0
23674,0,728.0,632.0,0.0,3556.0,3084.0,13516.0,13512.0,2220.0
23675,0,708.0,652.0,0.0,3572.0,3100.0,13520.0,13520.0,2208.0
23676,0,736.0,648.0,0.0,3552.0,3088.0,13516.0,13528.0,2236.0
23677,0,744.0,624.0,0.0,3548.0,3080.0,13532.0,13536.0,2208.0
23678,0,716.0,640.0,0.0,3584.0,3084.0,13512.0,13500.0,2188.0
23679,0,728.0,644.0,0.0,3560.0,3104.0,13520.0,13492.0,2208.0
23680,0,700.0,620.0,0.0,3592.0,3084.0,13532.0,13520.0,2232.0
23681,0,708.0,644.0,0.0,3564.0,3096.0,13524.0,13520.0,2200.0
23682,0,720.0,636.0,0.0,3564.0,3096.0,13536.0,13520.0,2200.0
23683,0,716.0,628.0,0.0,3556.0,3104.0,13500.0,13500.0,2220.0
23684,0,740.0,636.0,0.0,3548.0,3092.0,13500.0,13524.0,2220.0
