Counts,GestreIdentifier,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
16530,0,740.0,624.0,0.0,3568.0,3120.0,13500.0,13500.0,2200.0
16531,0,732.0,636.0,0.0,3600.0,3124.0,13520.0,13504.0,2204.0
16532,0,744.0,652.0,0.0,3564.0,3120.0,13484.0,13528.0,2220.0
16533,0,744.0,628.0,0.0,3576.0,3136.0,13496.0,13496.0,2204.0
16534,0,704.0,636.0,0.0,3564.0,3124.0,13500.0,13528.0,2204.0
16535,0,736.0,652.0,0.0,3584.0,3136.0,13528.0,13484.0,2212.0
16536,0,732.0,628.0,0.0,3584.0,3128.0,13516.0,13508.0,2188.0
16537,0,708.0,636.0,0.0,3592.0,3148.0,13524.0,13516.0,2216.0
16538,0,744.0,640.0,0.0,3600.0,3148.0,13516.0,13540.0,2220.0
16539,0,744.0,624.0,0.0,3584.0,3124.0,13500.0,13528.0,2200.0
16540,0,764.0,620.0,0.0,3588.0,3144.0,13532.0,13500.0,2220.0
16541,0,752.0,632.0,0.0,3584.0,3108.0,13524.0,13516.0,2220.0
16542,0,712.0,652.0,0.0,3592.0,3168.0,13504.0,13532.0,2208.0
16543,0,732.0,632.0,0.0,3580.0,3104.0,13500.0,13500.0,2208.0
16544,0,732.0,628.0,0.0,3548.0,3136.0,13524.0,13504.0,2208.0
16545,0,736.0,636.0,0.0,3564.0,3152.0,13488.0,13516.0,2188.0
16546,0,708.0,640.0,0.0,3588.0,3136.0,13524.0,13532.0,2212.0
16547,0,748.0,648.0,0.0,3588.0,3164.0,13516.0,13512.0,2212.0
16548,0,728.0,640.0,0.0,3588.0,3140.0,13488.0,13536.0,2216.0
16549,0,700.0,644.0,0.0,3572.0,3124.0,13520.0,13544.0,2216.0
16550,0,736.0,652.0,0.0,3588.0,3120.0,13496.0,13532.0,2208.0
16551,0,740.0,624.0,0.0,3576.0,3128.0,13508.0,13512.0,2232.0
16552,0,712.0,632.0,0.0,3560.0,3116.0,13496.0,13496.0,2204.0
16553,0,736.0,656.0,0.0,3572.0,3140.0,13504.0,13524.0,2204.0
16554,0,720.0,640.0,0.0,3576.0,3116.0,13524.0,13524.0,2212.0
16555,0,700.0,608.0,0.0,3592.0,3132.0,13520.0,13520.0,2220.0
16556,0,744.0,612.0,0.0,3568.0,3128.0,13520.0,13536.0,2212.0
16557,0,740.0,624.0,0.0,3548.0,3112.0,13528.0,13500.0,2224.0
16558,0,716.0,620.0,0.0,3584.0,3128.0,13508.0,13520.0,2208.0
16559,0,740.0,656.0,0.0,3572.0,3132.0,13520.0,13500.0,2216.0
