Counts,GestreIdentifier,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
40742,0,772.0,616.0,0.0,3632.0,3392.0,13516.0,13508.0,2272.0
40743,0,772.0,636.0,0.0,3664.0,3368.0,13496.0,13500.0,2280.0
40744,0,764.0,644.0,0.0,3632.0,3356.0,13504.0,13520.0,2288.0
40745,0,784.0,640.0,0.0,3632.0,3388.0,13504.0,13484.0,2280.0
40746,0,764.0,624.0,0.0,3624.0,3392.0,13548.0,13464.0,2288.0
40747,0,756.0,640.0,0.0,3628.0,3372.0,13520.0,13468.0,2284.0
40748,0,772.0,624.0,0.0,3648.0,3376.0,13496.0,13512.0,2264.0
40749,0,776.0,600.0,0.0,3640.0,3360.0,13500.0,13504.0,2264.0
40750,0,748.0,612.0,0.0,3648.0,3356.0,13504.0,13504.0,2272.0
40751,0,764.0,628.0,0.0,3636.0,3400.0,13536.0,13536.0,2268.0
40752,0,780.0,604.0,0.0,3616.0,3368.0,13516.0,13496.0,2288.0
40753,0,756.0,632.0,0.0,3604.0,3344.0,13528.0,13520.0,2280.0
40754,0,784.0,604.0,0.0,3628.0,3364.0,13504.0,13492.0,2284.0
40755,0,776.0,604.0,0.0,3640.0,3348.0,13500.0,13524.0,2272.0
40756,0,788.0,632.0,0.0,3632.0,3372.0,13504.0,13500.0,2280.0
40757,0,740.0,640.0,0.0,3640.0,3372.0,13528.0,13508.0,2252.0
40758,0,780.0,612.0,0.0,3648.0,3392.0,13508.0,13536.0,2272.0
40759,0,764.0,616.0,0.0,3632.0,3396.0,13528.0,13508.0,2276.0
40760,0,768.0,624.0,0.0,3632.0,3380.0,13480.0,13544.0,2284.0
40761,0,776.0,640.0,0.0,3632.0,3364.0,13516.0,13512.0,2236.0
40762,0,776.0,636.0,0.0,3632.0,3356.0,13536.0,13528.0,2280.0
40763,0,776.0,632.0,0.0,3612.0,3384.0,13516.0,13528.0,2292.0
40764,0,760.0,616.0,0.0,3648.0,3364.0,13508.0,13528.0,2268.0
40765,0,792.0,624.0,0.0,3644.0,3368.0,13520.0,13536.0,2272.0
40766,0,772.0,596.0,0.0,3644.0,3384.0,13496.0,13500.0,2256.0
40767,0,764.0,620.0,0.0,3612.0,3348.0,13500.0,13496.0,2268.0
40768,0,788.0,604.0,0.0,3636.0,3368.0,13500.0,13536.0,2268.0
40769,0,768.0,620.0,0.0,3652.0,3392.0,13508.0,13520.0,2268.0
40770,0,788.0,640.0,0.0,3648.0,3356.0,13536.0,13512.0,2268.0
40771,0,764.0,616.0,0.0,3612.0,3380.0,13536.0,13520.0,2272.0
40772,0,776.0,604.0,0.0,3640.0,3372.0,13496.0,13524.0,2272.0
40773,0,748.0,612.0,0.0,3636.0,3372.0,13528.0,13536.0,2288.0
40774,0,788.0,616.0,0.0,3632.0,3376.0,13512.0,13524.0,2272.0
40775,0,760.0,612.0,0.0,3616.0,3372.0,13536.0,13504.0,2280.0
40776,0,764.0,632.0,0.0,3640.0,3376.0,13504.0,13532.0,2264.0
40777,0,768.0,616.0,0.0,3644.0,3376.0,13520.0,13512.0,2288.0
40778,0,808.0,648.0,0.0,3644.0,3356.0,13524.0,13504.0,2268.0
40779,0,752.0,604.0,0.0,3620.0,3364.0,13496.0,13524.0,2280.0
40780,0,756.0,644.0,0.0,3648.0,3396.0,13520.0,13528.0,2288.0
40781,0,760.0,612.0,0.0,3644.0,3352.0,13500.0,13516.0,2288.0
40782,0,772.0,624.0,0.0,3652.0,3372.0,13504.0,13476.0,2268.0
40783,0,768.0,604.0,0.0,3632.0,3364.0,13504.0,13524.0,2280.0
40784,0,772.0,600.0,0.0,3640.0,3364.0,13524.0,13512.0,2292.0
40785,0,784.0,624.0,0.0,3644.0,3384.0,13508.0,13500.0,2280.0
40786,0,772.0,624.0,0.0,3624.0,3356.0,13500.0,13492.0,2276.0
40787,0,764.0,636.0,0.0,3620.0,3380.0,13504.0,13528.0,2292.0
40788,0,760.0,632.0,0.0,3644.0,3344.0,13476.0,13512.0,2276.0
40789,0,764.0,620.0,0.0,3636.0,3356.0,13508.0,13500.0,2248.0
40790,0,784.0,608.0,0.0,3632.0,3332.0,13504.0,13492.0,2280.0
