Counts,GestreIdentifier,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
45901,0,748.0,664.0,0.0,3608.0,3168.0,13520.0,13504.0,2280.0
45902,0,800.0,664.0,0.0,3612.0,3148.0,13536.0,13512.0,2296.0
45903,0,772.0,668.0,0.0,3612.0,3156.0,13500.0,13524.0,2280.0
45904,0,776.0,668.0,0.0,3616.0,3156.0,13492.0,13516.0,2240.0
45905,0,784.0,664.0,0.0,3612.0,3132.0,13520.0,13536.0,2272.0
45906,0,760.0,664.0,0.0,3608.0,3156.0,13500.0,13544.0,2276.0
45907,0,768.0,672.0,0.0,3640.0,3156.0,13524.0,13524.0,2252.0
45908,0,756.0,688.0,0.0,3628.0,3200.0,13520.0,13516.0,2256.0
45909,0,768.0,660.0,0.0,3620.0,3156.0,13508.0,13528.0,2272.0
45910,0,764.0,652.0,0.0,3612.0,3152.0,13552.0,13520.0,2272.0
45911,0,776.0,668.0,0.0,3632.0,3156.0,13500.0,13520.0,2268.0
45912,0,784.0,664.0,0.0,3652.0,3148.0,13532.0,13512.0,2264.0
45913,0,776.0,664.0,0.0,3616.0,3184.0,13500.0,13496.0,2268.0
45914,0,756.0,656.0,0.0,3624.0,3168.0,13520.0,13500.0,2272.0
45915,0,784.0,668.0,0.0,3612.0,3156.0,13540.0,13512.0,2244.0
45916,0,768.0,668.0,0.0,3608.0,3160.0,13528.0,13520.0,2284.0
45917,0,764.0,652.0,0.0,3612.0,3164.0,13528.0,13492.0,2244.0
45918,0,776.0,648.0,0.0,3624.0,3156.0,13500.0,13536.0,2256.0
45919,0,764.0,664.0,0.0,3620.0,3132.0,13520.0,13516.0,2264.0
45920,0,772.0,652.0,0.0,3580.0,3128.0,13528.0,13536.0,2296.0
45921,0,792.0,656.0,0.0,3612.0,3168.0,13496.0,13544.0,2272.0
45922,0,756.0,664.0,0.0,3612.0,3168.0,13528.0,13532.0,2288.0
45923,0,784.0,652.0,0.0,3612.0,3132.0,13492.0,13508.0,2272.0
45924,0,764.0,668.0,0.0,3628.0,3168.0,13496.0,13476.0,2276.0
45925,0,760.0,672.0,0.0,3612.0,3160.0,13492.0,13532.0,2280.0
45926,0,768.0,672.0,0.0,3612.0,3168.0,13516.0,13520.0,2288.0
45927,0,788.0,680.0,0.0,3612.0,3136.0,13552.0,13532.0,2276.0
45928,0,776.0,652.0,0.0,3636.0,3168.0,13500.0,13536.0,2268.0
45929,0,780.0,680.0,0.0,3620.0,3152.0,13512.0,13536.0,2272.0
45930,0,760.0,688.0,0.0,3636.0,3148.0,13500.0,13484.0,2280.0
45931,0,760.0,668.0,0.0,3628.0,3152.0,13500.0,13520.0,2264.0
45932,0,756.0,644.0,0.0,3608.0,3132.0,13508.0,13508.0,2248.0
45933,0,772.0,652.0,0.0,3624.0,3148.0,13516.0,13504.0,2284.0
45934,0,764.0,688.0,0.0,3620.0,3164.0,13504.0,13500.0,2264.0
45935,0,788.0,676.0,0.0,3620.0,3144.0,13536.0,13508.0,2260.0
45936,0,776.0,672.0,0.0,3612.0,3132.0,13552.0,13496.0,2244.0
45937,0,772.0,668.0,0.0,3620.0,3160.0,13520.0,13544.0,2260.0
45938,0,748.0,668.0,0.0,3632.0,3148.0,13532.0,13528.0,2256.0
45939,0,764.0,668.0,0.0,3612.0,3148.0,13520.0,13500.0,2252.0
45940,0,756.0,668.0,0.0,3580.0,3180.0,13536.0,13492.0,2288.0
45941,0,776.0,660.0,0.0,3612.0,3148.0,13496.0,13528.0,2260.0
45942,0,772.0,664.0,0.0,3604.0,3172.0,13516.0,13524.0,2236.0
45943,0,764.0,672.0,0.0,3612.0,3160.0,13516.0,13536.0,2256.0
45944,0,768.0,684.0,0.0,3612.0,3140.0,13504.0,13508.0,2284.0
45945,0,772.0,656.0,0.0,3616.0,3164.0,13512.0,13536.0,2288.0
